Reference	LeftContext	Pivot	RightContext
1_m00310-plain	familiar negativo a causa de las elevadas proporciones de nuevas mutaciones [	entre_PREP_entre los_ART_el ejemplos_NC_ejemplo se_SE_se incluyen_VLfin_incluir el_ART_el síndrome_NC_síndrome	de Marfan, la neurofibromatosis de tipo 1 (NF1) y
1_m00310-plain	(1 / 9 u 11 %) mientras conserva la relación	entre_PREP_entre estado_NC_estado de_PREP_de portador_NC_portador	y no portador indicado por las probabilidades conjuntas. Una vez efectuado
1_m00310-plain	de portador. Dado que en estas pruebas suele existir una solapación	entre_PREP_entre portadores_NC_portador y_CC_y homocigotos_NC_homocigoto	normales, el análisis no puede determinar con certeza el estado de
1_m00310-plain	que tienen uno de sus miembros afectado por una enfermedad genética.	Entre_PREP_entre las_ART_el estrategias_NC_estrategia de_PREP_de apoyo_NC_apoyo	adicionales se incluyen la consulta de la familia con un grupo de
1_m00324-plain	unidos entre sí Los lados se mantienen unidos mediante enlaces de hidrógeno	entre_PREP_entre pares_NC_par de_PREP_de bases_NC_base	nitrogenadas (A-T o G-C) que están ligadas a los azúcares
1_m00324-plain	En el ADN, los nucleótidos adyacentes están unidos por el fosfato	entre_PREP_entre el_ART_el átomo_NC_átomo de_PREP_de carbono_NC_carbono	5'del azúcar de un nucleótido y el átomo de carbono
1_m00324-plain	cadenas interconectadas. Se agregaba entonces la ADN ligase para formar enlaces	entre_PREP_entre el_ART_el azúcar_NC_azúcar y_CC_y los_ART_el grupos_NC_grupo	fosfato. Las dos cadenas de ADN se convertían en una sola
1_m00324-plain	una lucha invisible constante en el mundo microscópico, en este caso	entre_PREP_entre las_ART_el bacterias_NC_bacteria y_CC_y los_ART_el bacteriófagos_NC_bacteriófago	. La selección natural de Darwin se recrea aquí a una escala
1_m00324-plain	mismo genoma. La transformación bacteriana ocurre en tan solo una célula	entre_PREP_entre un_ART_un millón_NC_millón durante_PREP_durante este_DM_este procedimiento_NC_procedimiento	de laboratorio. Sin embargo, usando esta técnica, esas pocas
1_m00324-plain	genes introducidos depende del control de ciertos parámetros que reflejan estas diferencias	entre_PREP_entre los_ART_el procariotas_NC_procariota y_CC_y los_ART_el eucariotas_NC_eucariota	. Cuando se observan los cromosomas humanos con el microscopio parecen bastones
1_m00324-plain	cuestiones que rodean esta complicada área permanecen sin respuesta. Existen diferencias	entre_PREP_entre las_ART_el secuencias_NC_secuencia promotoras_ADJ_promotor de_PREP_de las_ART_el bacterias_NC_bacteria	y las de los eucariotas, grupo que incluye al hombre.
1_m00324-plain	de los dos portadores, se combinan en el acto de fertilización	entre_PREP_entre el_ART_el espermatozoide_NC_espermatozoide y_CC_y el_ART_el óvulo_NC_óvulo	, cada uno con 23 cromosomas, para reconstituir el complemento completo
1_m00324-plain	militar cerca del lago Maracaibo, en Venezuela, documentó la enfermedad	entre_PREP_entre los_ART_el habitantes_NC_habitante de_PREP_de un_ART_un grupo_NC_grupo	de pequeños poblados cercanos. Al principio, el doctor Negrette pensó
1_m00324-plain	que con frecuencia son demasiado pequeñas para realizar un cartografiado productivo.	Entre_PREP_entre los_ART_el genes_NC_gen|genes que_CQUE_que las_ART_el muestras_NC_muestra	venezolanas han ayudado a cartografiar destaca el de la enfermedad de Alzheimer
1_m00327-plain	. Como los vasos linfáticos drenan de ordinario el exceso de líquido	entre_PREP_entre las_ART_el células_NC_célula,_CM_, la_ART_el carencia_NC_carencia	de linfáticos en los tumores podría contribuir a una elevación de la
1_m00327-plain	células cancerosas pueden penetrar en el sistema linfático sólo en la interfase	entre_PREP_entre el_ART_el tumor_NC_tumor y_CC_y los_ART_el tejidos_NC_tejido	circundantes. Las células tumorales aprovechan la circulación sanguínea o linfática hasta
1_m00327-plain	falta valorar la existencia de las barreras físicas que c ~ interponen	entre_PREP_entre las_ART_el células_NC_célula tumorales_ADJ_tumoral circulantes_ADJ_circulante y_CC_y los_ART_el tejidos_NC_tejido	extravasculares. La primera barrera es la capa de células endoteliales que
1_m00327-plain	Proporciona una permeabilidad selectiva para el transporte de proteínas y otras moléculas	entre_PREP_entre las_ART_el células_NC_célula a_PREP_a través_NC_través	de las paredes de los vasos sanguíneos y durante la filtración renal
1_m00327-plain	del gen nm23. Existe, pues, una correlación muy estrecha	entre_PREP_entre las_ART_el alteraciones_NC_alteración del_PDEL_del nm23_NC_nm23	y la transición hacia la invasión y la metástasis. Este mismo
1_m00332-plain	, de un sitio a otro dentro del mismo cromosoma, o	entre_PREP_entre cromosomas_NC_cromosoma distintos_ADJ_distinto,_CM_, provocando_VLger_provocar cambios_NC_cambio	en la expresión de los genes. El salto de un transposón
1_m00332-plain	de genes en las bacterias, se sospecha la existencia de transferencia	entre_PREP_entre bacterias_NC_bacteria y_CC_y plantas_NC_planta	e insectos. Nadie, sin embargo, ha comprobado que los
1_m00332-plain	, desde hace muchos años, se han observado peculiares semejanzas genéticas	entre_PREP_entre especies_NC_especie sin_PREP_sin relación_NC_relación	de parentesco, si bien compartían un mismo hábitat. El fenómeno
1_m00332-plain	los años setenta, Kidwell y otros observaron una extraña incompatibilidad genética	entre_PREP_entre cepas_NC_cepa de_PREP_de D_ALFS_D melanogaster_NC_melanogaster	procedentes del laboratorio y cepas cazadas en la naturaleza. Los cruzamientos
1_m00332-plain	cayó en las postrimerías del siglo pasado con la distinción y separación	entre_PREP_entre células_NC_célula de_PREP_de la_ART_el línea_NC_línea	germinal, formadora de ovocitos y espermatocitos, y células somáticas (
1_m00334-plain	una enfermedad mucho menos grave que los alelos nulos. La diferencia	entre_PREP_entre pacientes_NC_paciente con_PREP_con PKU_NP_PKU	clásica (prácticamente sin actividad enzimática residual) y los que presentan
1_m00336-plain	ADN. Los dedos de cinc no agotan los medios de interacción	entre_PREP_entre el_ART_el factor_NC_factor y_CC_y el_ART_el ADN_NP_ADN	. Recuérdense otras estructuras: motivos hélice-giro-hélice (descubiertos en 1981)
1_m00336-plain	Quedaban por identificar, no obstante, los puntos precisos de contacto	entre_PREP_entre los_ART_el dedos_NC_dedo de_PREP_de cinc_NC_cinc	y el ADN. Nikola P. Pavletich y Carl 0.
1_m00336-plain	de más de 1000 dedos de cinc, observó una notable variación	entre_PREP_entre los_ART_el aminoácidos_NC_aminoácido presentes_ADJ_presente en_PREP_en tres_CARD_tres sitios_NC_sitio	determinados, justamente los sitios que utiliza Zif268 para establecer contactos,
1_m00336-plain	. La variedad de patrones de unión con el ADN que existe	entre_PREP_entre regiones_NC_región distintas_ADJ_distinto del_PDEL_del FTIIIA_NP_FTIIIA	refleja otra diferencia, a buen seguro: la diversidad que reina
1_m00336-plain	refleja otra diferencia, a buen seguro: la diversidad que reina	entre_PREP_entre secuencias_NC_secuencia de_PREP_de aminoácidos_NC_aminoácido	de los dedos de cinc del TFIIIA, superior a la disparidad
1_m00336-plain	función, hemos de traer aquí ciertas ideas generales sobre la interacción	entre_PREP_entre el_ART_el ADN_NP_ADN y_CC_y los_ART_el receptores_NC_receptor	de esteroides. Esos receptores se unen al ADN en parejas de
1_m00336-plain	moléculas del dímero. El modelo obtenido por computador de la interacción	entre_PREP_entre ADN_NP_ADN y_CC_y regiones_NC_región	de unión al ADN de los receptores de glucocorticoides y estrógenos nos
1_m00336-plain	que parecen ser motivos con dedos de cinc, aunque las distancias	entre_PREP_entre las_ART_el parejas_NC_pareja de_PREP_de cisteínas_NC_cisteína	o histidinas, o el número de parejas, difieren de las
1_m00336-plain	(doble hélice). Los dedos de cinc son el puente	entre_PREP_entre los_ART_el factores_NC_factor de_PREP_de transcripción_NC_transcripción	y sus genes diana. Se unen al ADN por secuencias específicas
1_m00337-plain	ocurre con los efectos dominantes negativos. No obstante, la distinción	entre_PREP_entre pérdida_NC_pérdida y_CC_y ganancia_NC_ganancia	de función constituye una primera aproximación bastante útil a la clasificación de
1_m00337-plain	o cualitativos Las hemoglobinopatías (ver página 457) ilustran la diferencia	entre_PREP_entre alteraciones_NC_alteración cuantitativas_ADJ_cuantitativo y_CC_y cualitativas_ADJ_cualitativo en_PREP_en un_ART_un producto_NC_producto	génico. En las talasemias, el problema es la existencia de
1_m00337-plain	ejemplo. Como se muestra en la Figura 15. 1,	entre_PREP_entre las_ART_el mutaciones_NC_mutación en_PREP_en el_ART_el gen_NC_gen	PAX3 que provocan el síndrome se incluyen sustituciones, desplazamientos de pauta
1_m00337-plain	(páginas 26-28), esta falta de correspondencia uno a otro	entre_PREP_entre la_ART_el mutación_NC_mutación y_CC_y el_ART_el gen_NC_gen	de la proteína estructural no debe constituir una sorpresa. Tanto los
1_m00337-plain	. Implican un aminoácido que está conservado entre las diferentes especies o	entre_PREP_entre los_ART_el miembros_NC_miembro de_PREP_de una_ART_un familia_NC_familia	génica (página 201). Efectos sobre la transcripción, el
1_m00337-plain	el Recuadro 18. 1 para un resumen de las diferencias genéticas	entre_PREP_entre las_ART_el células_NC_célula de_PREP_de un_ART_un mismo_ADJ_mismo individuo_NC_individuo	(o de un par de gemelos idénticos). Cáncer:
1_m00337-plain	de un par de gemelos idénticos). Cáncer: selección natural	entre_PREP_entre las_ART_el células_NC_célula somáticas_ADJ_somático de_PREP_de un_ART_un organismo_NC_organismo	Las células de los organismos pluricelulares colaboran para el bien común -pero
1_m00337-plain	de ambos alelos la célula pasa a ser susceptible a errores.	Entre_PREP_entre los_ART_el errores_NC_error al_PAL_al azar_NC_azar	pueden ocurrir mutaciones que afecten a oncogenes y genes TS. Haciendo
1_m00337-plain	medida del grado de asociación familiar es xxx que mide la relación	entre_PREP_entre el_ART_el riesgo_NC_riesgo de_PREP_de los_ART_el parientes_NC_pariente	de los pacientes y la prevalencia poblacional. Para los diferentes grados
1_m00337-plain	Los caracteres genéticos deberían, por tanto, mostrar una mayor concordancia	entre_PREP_entre gemelos_NC_gemelo MZ_NP_MZ	que entre gemelos DZ, y muchos caracteres lo hacen (Tabla
1_m00337-plain	, por tanto, mostrar una mayor concordancia entre gemelos MZ que	entre_PREP_entre gemelos_NC_gemelo DZ_NP_DZ	, y muchos caracteres lo hacen (Tabla 18. 2)
1_m00337-plain	sea en principio, la investigación sobre gemelos separados no puede distinguir	entre_PREP_entre causas_NC_causa ambientales_ADJ_ambiental intrauterinas_ADJ_intrauterino y_CC_y causas_NC_causa	genéticas. Esto puede ser importante, por ejemplo en estudios sobre
1_m00337-plain	: - (i) Desaparece la relación simple uno a uno	entre_PREP_entre genotipo_NC_genotipo y_CC_y fenotipo_NC_fenotipo	: con excepción de los fenotipos extremos, es imposible inferir el
1_m00337-plain	hijos tendrían un CI promedio de 110, a mitad de camino	entre_PREP_entre el_ART_el valor_NC_valor materno_ADJ_materno y_CC_y la_ART_el media_NC_media	poblacional. Las madres con un CI de 80 tendrían hijos de
1_m00337-plain	el CI promedio de sus hijos se encuentra a mitad de camino	entre_PREP_entre el_ART_el valor_NC_valor materno_ADJ_materno y_CC_y la_ART_el media_NC_media	poblacional. Sin embargo, esto depende de una suposición tácita de
1_m00337-plain	pregunta carece de sentido. - proporción de las diferencias de CI	entre_PREP_entre las_ART_el personas_NC_persona se_SE_se debe_VMfin_deber a_PREP_a sus_PPO_suyo diferencias_NC_diferencia	genéticas, y qué proporción se debe a sus diferentes ambientes e
1_m00337-plain	niños, la media de sus madres se encuentra a medio camino	entre_PREP_entre el_ART_el valor_NC_valor del_PDEL_del niño_NC_niño	en concreto y la media poblacional. Esto puede sonar paradójico,
1_m00337-plain	madres, la media de sus hijos se encuentra a medio camino	entre_PREP_entre el_ART_el valor_NC_valor materno_ADJ_materno y_CC_y el_ART_el valor_NC_valor	poblacional 100; y (c) para cada clase de hijos
1_m00337-plain	), la media de sus madres se encuentra a medio camino	entre_PREP_entre el_ART_el valor_NC_valor de_PREP_de los_ART_el hilos_NC_hilo	y la media poblacional. Partición de la varianza - Varianza del
1_m00341-plain	(publicado en 1859) subrayaba la naturaleza hereditaria de la variabilidad	entre_PREP_entre los_ART_el miembros_NC_miembro de_PREP_de una_ART_un especie_NC_especie	como factor importante en la evolución, no sabía, sin embargo
1_m00341-plain	biólogo William Bateson, quien observó el significado genético de la consanguinidad	entre_PREP_entre los_ART_el padres_NC_padre de_PREP_de algunos_QU_alguno enfermos_NC_enfermo	que sufrían lo que Garrod llamó «errores congénitos del metabolismo»
1_m00341-plain	las familias y, por término medio, ocurren en proporciones fijas	entre_PREP_entre la_ART_el descendencia_NC_descendencia de_PREP_de tipos_NC_tipo	específicos de uniones. Los fenotipos monogénicos descritos hasta la fecha se
1_m00341-plain	con detalle en el capítulo 19. En resumen. La distinción	entre_PREP_entre un_ART_un alelo_NC_alelo mutante_NC_mutante	dominante y uno recesivo es realmente simple: en el heterocigoto,
1_m00341-plain	otros tipos de trastornos familiares por sus proporciones de segregación típicamente mendeliana	entre_PREP_entre parientes_NC_pariente,_CM_, así_ADV_así como_CSUBX_como mediante_PREP_mediante otros_QU_otro métodos_NC_método	, entre los cuales el más directo es la demostración de un
1_m00341-plain	necesitan conocer la heterogeneidad alélica como una posible explicación de la variabilidad	entre_PREP_entre pacientes_NC_paciente con_PREP_con la_ART_el misma_ADJ_mismo enfermedad_NC_enfermedad	. Magnitud de los trastornos mendelianos Las enfermedades mendelianas conocidas exigen un
1_m00341-plain	«DNA recombinante» se refiere a combinaciones nuevas de DNA creadas	entre_PREP_entre secuencias_NC_secuencia de_PREP_de DNA_NC_dna	humanas (o de otra clase) de interés y moléculas de
1_m00341-plain	en la meiosis I precedente, lo que genera algunas diferencias genéticas	entre_PREP_entre las_ART_el cromátides_NC_cromátides y_CC_y,_CM_, de_PREP_de este_DM_este modo_NC_modo	, en los cromosomas hijos correspondientes). Tabla 9-1 Algunas abreviaturas
1_m00341-plain	. Mujer con cromosoma X en anillo. Mujer con translocación equilibrada	entre_PREP_entre los_ART_el cromosomas_NC_cromosoma 2_CARD_2 y_CC_y 8_CARD_8,_CM_, con_PREP_con roturas_NC_rotura	en xxx y xxx. Mujer con delación parcial del brazo largo
1_m00341-plain	. Mujer con trisomía 21. Mujer normal portadora de translocación robertsoniana	entre_PREP_entre los_ART_el brazos_NC_brazo largos_ADJ_largo de_PREP_de los_ART_el cromosomas_NC_cromosoma	14 y 21; el cariotipo carece de un cromosoma 1 4
1_m00341-plain	. En algunos casos también puede generarse una delación por recombinación desigual	entre_PREP_entre cromosomas_NC_cromosoma homólogos_ADJ_homólogo o_CC_o cromátides_NC_cromátides	hermanas mal alineados (fig., 9-4 B). Por
1_m00341-plain	intersticial; cada una genera un fragmento acéntrico B) Recombinación desigual	entre_PREP_entre segmentos_NC_segmento de_PREP_de cromosomas_NC_cromosoma	homólogos o entre cromátides hermanas (el segmento duplicado o delecionado se
1_m00341-plain	fragmento acéntrico B) Recombinación desigual entre segmentos de cromosomas homólogos o	entre_PREP_entre cromátides_NC_cromátides hermanas_NC_hermano	(el segmento duplicado o delecionado se indica con los corchetes)
1_m00341-plain	han atraído la atención y el interés durante mucho tiempo porque difieren	entre_PREP_entre los_ART_el sexos_NC_sexo,_CM_, tienen_VLfin_tener sus_PPO_suyo propios_ADJ_propio patrones_NC_patrón	específicos de herencia y están implicados en la determinación primaria del sexo
1_m00341-plain	el cromosoma X inactivo con replicación tardía. La asincronía de replicación	entre_PREP_entre cromosomas_NC_cromosoma X_CARD_X activos_NC_activo	(replicación temprana) e inactivos (replicación tardía) puede reconocerse
1_m00341-plain	genes en el cromosoma Y que determinan el sexo. Las discrepancias	entre_PREP_entre sexo_NC_sexo cromosómico_ADJ_cromosómico y_CC_y sexo_NC_sexo	gonadal o fenotípico también pueden deberse a mutaciones monogénicas, algunas ligadas
1_m00341-plain	. Figura 10-5 Etiología del fenotipo de varón XX por intercambio aberrante	entre_PREP_entre secuencias_NC_secuencia ligadas_VLadj_ligar a_PREP_a X_ALFS_X e_CC_y Y_ALFS_Y Los_ART_el cromosomas_NC_cromosoma	X e Y en condiciones normales se recombinan dentro del segmento seudoautosómico
1_m00341-plain	masculina. Si la recombinación ocurre por debajo del limite seudoautosómico,	entre_PREP_entre las_ART_el porciones_NC_porción específicas_ADJ_específico X_ALFS_X e_CC_y Y_ALFS_Y,_CM_, las_ART_el secuencias_NC_secuencia	que generan la diferenciación sexual del varón pueden translocarse de Y a
1_m00341-plain	SRY), fue identificado por xxx. Este gen se encuentra	entre_PREP_entre el_ART_el límite_NC_límite de_PREP_de la_ART_el región_NC_región	seudoautosómica y ZFY en el brazo corto del cromosoma Y, y
1_m00344-plain	mientras asistía a una conferencia en Nápoles, su suerte cambió.	Entre_PREP_entre los_ART_el conferenciantes_NC_conferenciante estaba_VEfin_estar Maurice_NP_Maurice	Wilkins, del King's College de Londres. Wilkins repasó sus datos
1_m00344-plain	Wilkins lo formuló discretamente, «nunca congeniaron». La relación	entre_PREP_entre Wilkins_NP_Wilkins y_CC_y Franklin_NP_Franklin	y las dificultades que ella tuvo que enfrentar están documentadas cuidadosa y
1_m00344-plain	definidos, cuyos bloques de construcción eran aminoácidos. Éstos se asociaban	entre_PREP_entre si_NC_si como_CSUBX_como cuentas_NC_cuenta	en un hilo. Se sabe que comúnmente hay veinte tipos diferentes
1_m00344-plain	a la de citosina. Sin embargo, había una diferencia crítica	entre_PREP_entre el_ART_el ADN_NP_ADN aislado_VLadj_aislar de_PREP_de diferentes_ADJ_diferente especies_NC_especie	de organismos. Aunque la cantidad de A era igual a la
1_m00344-plain	podrían ser mantenidas juntas por enlaces de hidrógeno o quizás por enlaces	entre_PREP_entre los_ART_el grupos_NC_grupo fosfato_NC_fosfato	. Watson y Crick partieron del supuesto de que los nucleótidos estaban
1_m00344-plain	afuera y la espiral se mantenía unida en el centro mediante enlaces	entre_PREP_entre grupos_NC_grupo fosfato_NC_fosfato	. Al mostrar orgullosamente su construcción a Wilkins y Franklin para su
1_m00344-plain	un par cromosómico con frecuencia son diferentes. Este intercambio de trozos	entre_PREP_entre los_ART_el miembros_NC_miembro de_PREP_de estos_DM_este pares_NC_par	crea cromosomas con nuevos grupos de genes, agregando así otra fuente
1_m00344-plain	entonces se termina teniendo un mapa de ligamiento genético. Las distancias	entre_PREP_entre los_ART_el genes_NC_gen|genes en_PREP_en un_ART_un mapa_NC_mapa	genético humano típico son grandes. En promedio, son de aproximadamente
1_m00344-plain	tuvo corta vida. A medida que se sucedieron las reuniones organizativas	entre_PREP_entre los_ART_el departamentos_NC_departamento,_CM_, agencias_NC_agencia	e individuos liderantes, se desarrolló un consenso que se expresa,
1_m00344-plain	por qué el cromosoma X se presta al cartografiado. El sobrecruzamiento	entre_PREP_entre los_ART_el cromosomas_NC_cromosoma X_ALFS_X puede_VMfin_poder ocurrir_VLinf_ocurrir sólo_ADV_sólo en_PREP_en la_ART_el hembra_NC_hembra	, ya que ella es XX. Los cromosomas X e Y
1_m00344-plain	la herencia de solamente genes enteros, se puede estimar la distancia	entre_PREP_entre un_ART_un gen_NC_gen de_PREP_de interés_NC_interés	particular y cualquier otra secuencia de ADN que sea identificable (un
1_m00344-plain	del marcador en el par cromosómico fueran idénticas, entonces los cruzamientos	entre_PREP_entre el_ART_el gen_NC_gen de_PREP_de la_ART_el enfermedad_NC_enfermedad	y el marcador no serían rastreables en la descendencia. Para usar
1_m00344-plain	por el Proyecto Genoma Humano. Se basa en la variación normal	entre_PREP_entre secuencias_NC_secuencia de_PREP_de bases_NC_base	nitrogenadas en pares de cromosomas. Una diferencia en estas secuencias entre
1_m00344-plain	ADN ha detectado una variación en el patrón de corte del enzima	entre_PREP_entre el_ART_el ADN_NP_ADN de_PREP_de esos_DM_ese dos_CARD_dos individuos_NC_individuo	. Muchos cientos de sondas deben ser examinadas antes de encontrar una
1_m00344-plain	y la enfermedad de Huntington. Además del diagnóstico, el ligamiento	entre_PREP_entre un_ART_un marcador_NC_marcador,_CM_, como_CSUBX_como un_ART_un RFLP_NP_RFLP	, y un gen de una enfermedad es el primer paso crucial
1_m00344-plain	están siendo analizados habían existido originalmente en el cromosoma. La distancia	entre_PREP_entre puntos_NC_punto en_PREP_en un_ART_un cromosoma_NC_cromosoma	se mide en términos de longitud física, tal como números de
1_m00351-plain	el gen deseado. Incluso entonces, han de realizarse nuevos cruces	entre_PREP_entre la_ART_el descendencia_NC_descendencia para_CSUBI_para generar_VLinf_generar organismos_NC_organismo	que sean homozigotos para el gen «transferido» y, por
1_m00351-plain	, aunque posible. Desgraciadamente, por lo general sólo hay fertilización	entre_PREP_entre organismos_NC_organismo de_PREP_de la_ART_el misma_ADJ_mismo especie_NC_especie	o de especies muy próximas, por lo que para cualquier organismo
1_m00351-plain	el conjunto de genes para futuros programas de mejora. La variedad	en_PREP_en el_ART_el conjunto_NC_conjunto de_PREP_de genes_NC_gen|genes disponibles_ADJ_disponible para_PREP_para una_ART_un especie_NC_especie	se puede aumentar creando mutantes, utilizando agentes químicos mutagénicos o radiación
1_m00351-plain	fusión de protoplastos» puede aumentar enormemente la eficacia de la recombinación	entre_PREP_entre los_ART_el genomas_NC_genoma de_PREP_de cepas_NC_cepa	microbianas diferentes. Esta técnica también se puede aplicar a células animales
1_m00351-plain	y col., 1983). Estas fusiones pueden tener lugar	entre_PREP_entre células_NC_célula de_PREP_de especies_NC_especie	sexualmente incompatibles, formándose células híbridas. Por desgracia, estos híbridos
1_m00351-plain	que la mejora clásica y para salvar cualquier barrera que impida cruces	entre_PREP_entre plantas_NC_planta de_PREP_de especies_NC_especie	diferentes. Por desgracia, todavía no es posible regenerar plantas a
1_m00351-plain	como lo demuestra la rápida dispersión de la resistencia múltiple a antibióticos	entre_PREP_entre poblaciones_NC_población bacterianas_ADJ_bacteriano sometidas_VLadj_someter a_PREP_a una_ART_un adecuada_ADJ_adecuado presión_NC_presión	selectiva. Sin embargo, la transferencia de DNA sólo se da
1_m00351-plain	. Sin embargo, la transferencia de DNA sólo se da normalmente	entre_PREP_entre cepas_NC_cepa de_PREP_de bacterias_NC_bacteria	estrechamente relacionadas, y existe poco control sobre qué fragmentos de DNA
1_m00351-plain	en cualquier plásmido, pero debido al frecuente intercambio de material genético	entre_PREP_entre los_ART_el plásmidos_NC_plásmidos y_CC_y el_ART_el DNA_NC_dna	cromosómico, continuamente surgen nuevas colecciones de genes, contribuyendo de esta
1_m00351-plain	la tetraciclina. Esto proporciona las bases de un método de discriminación	entre_PREP_entre las_ART_el bacterias_NC_bacteria que_CQUE_que simplemente_ADV_simple contienen_VLfin_contener el_ART_el plásmido_NC_plásmido	de aquellas que contienen el plásmido con el DNA insertado (véase
1_m00351-plain	adherentes idénticos, al encontrarse tenderán a unirse por puentes de H	entre_PREP_entre pares_NC_par de_PREP_de bases_NC_base	complementarias. No obstante, esta asociación es tan solo temporal,
1_m00351-plain	utilizando un enzima «ligase», que formará un enlace fosfodiéster	entre_PREP_entre los_ART_el grupos_NC_grupo 5_CARD_5 '_QT_'fosforil_NC_fosforil	libre y el 3 'hidroxil, uniendo así dos moléculas de
1_m00351-plain	al unir fragmentos de DNA sin tratar, sólo pueden formarse enlaces	entre_PREP_entre los_ART_el fragmentos_NC_fragmento y_CC_y el_ART_el vector_NC_vector	o entre fragmento y fragmento, impidiendo de esta forma la simple
1_m00351-plain	, sólo pueden formarse enlaces entre los fragmentos y el vector o	entre_PREP_entre fragmento_NC_fragmento y_CC_y fragmento_NC_fragmento	, impidiendo de esta forma la simple circularización de los vectores e
1_m00351-plain	adaptadores) que se pueden solucionar casi todos los problemas de incompatibilidad	entre_PREP_entre el_ART_el vector_NC_vector y_CC_y el_ART_el fragmento_NC_fragmento	de DNA a insertar. Para unir moléculas de extremos romos se
1_m00351-plain	como «colas homopolímeras», que tiene la ventaja de que	entre_PREP_entre el_ART_el vector_NC_vector y_CC_y el_ART_el DNA_NC_dna	a insertar sólo puede haber enlaces intermoleculares. El vector y el
1_m00361-plain	de polinucleótidos mediante uniones 5 '-3 'fosfodiéster que se forman	entre_PREP_entre las_ART_el unidades_NC_unidad adyacentes_ADJ_adyacente de_PREP_de desoxirribosa_NC_desoxirribosa	(figura 3-2). En el caso de cromosomas humanos intactos
1_m00361-plain	polinucleótidos avanzan en direcciones opuestas, mantenidas juntas por puentes de hidrógeno	entre_PREP_entre pares_NC_par de_PREP_de bases_NC_base	: A de una cadena emparejada con T de la otra,
1_m00361-plain	H2B, H3 y H4 a través de la evolución, incluso	entre_PREP_entre especies_NC_especie tan_ADV_tan distintas_ADJ_distinto como_CSUBX_como pollos_NC_pollo	v seres humanos. Dos copias de cada una de estas cuatro
1_m00361-plain	cromatina. La histona H1, cuya secuencia de aminoácidos varía más	entre_PREP_entre especies_NC_especie que_CQUE_que las_ART_el de_PREP_de las_ART_el histonas_NC_histona	nucleares, parece que se enlaza al DNA en el extremo de
1_m00361-plain	entre grupos. La mutación es la base de las diferencias genéticas	entre_PREP_entre las_ART_el razas_NC_raza y_CC_y sus_PPO_suyo subpoblaciones_NC_subpoblación	. La selección de mutaciones favorables como respuesta a condiciones ambientales o
1_m00361-plain	específicas o incluso nocivas, junto con un grado de aislamiento reproductivo	entre_PREP_entre los_ART_el grupos_NC_grupo,_CM_, permiten_VLfin_permitir que_CQUE_que se_SE_se establezcan_VLfin_establecer las_ART_el diferencias_NC_diferencia	genéticas entre grupos poblacionales. En el periodo glacial más reciente,
1_m00361-plain	frecuencias génicas. Muchas veces hay diferencias marcadas en las frecuencias alélicas	entre_PREP_entre grupos_NC_grupo poblacionales_ADJ_poblacional,_CM_, tanto_ADV_tanto para_PREP_para alelos_NC_alelo	que generan enfermedad genética como para marcadores genéticos neutrales presumiblemente selectivos,
1_m00361-plain	tanto, genotipos) que pueden convertirse en frecuencias relativas al dividirlos	entre_PREP_entre el_ART_el número_NC_número total_ADJ_total de_PREP_de observaciones_NC_observación	. De este modo, para una población británica que estudiaron Race
1_m00361-plain	/ N N / N. Una consecuencia importante de las relaciones	entre_PREP_entre fenotipo_NC_fenotipo,_CM_, genotipo_NC_genotipo	y frecuencias alélicas es que las proporciones de los genotipos no cambian
1_m00361-plain	ejemplo, para proporcionar la distribución de un rasgo autosómico recesivo conocido	entre_PREP_entre la_ART_el progenie_NC_progenie de_PREP_de dos_CARD_dos padres_NC_padre	heterocigotos. Aquí, la probabilidad de un evento (que un
1_m00361-plain	aminoácidos, vitaminas, minerales, sal y un sistema tampón.	Entre_PREP_entre las_ART_el clases_NC_clase de_PREP_de cultivos_NC_cultivo	que se emplean con mayor frecuencia en la genética médica humana,
1_m00361-plain	señaló en el capítulo 2. Fibroblastos. Los fibroblastos se encuentran	entre_PREP_entre los_ART_el tipos_NC_tipo celulares_ADJ_celular más_ADV_más útiles_ADJ_útil para_PREP_para estudios_NC_estudio	genéticos en células somáticas. incluyendo el mapeo génico físico. Se
1_m00361-plain	cromosomas humanos, como lo demuestran varias técnicas de cariotipificación que distinguen	entre_PREP_entre cromosomas_NC_cromosoma de_PREP_de roedor_NC_roedor	y humanos (figuras 8-1 y 8-2). Este sistema parasexual
1_m00361-plain	el mapeo de cualquier gen o segmento de DNA que pueda distinguirse	entre_PREP_entre las_ART_el especies_NC_especie en_PREP_en un_ART_un cromosoma_NC_cromosoma	humano determinado. Cuando los cromosomas humanos residuales presentes en un conjunto
1_m00361-plain	en la detección de diferencias de dosis en productos o secuencias génicas	entre_PREP_entre líneas_NC_línea celulares_ADJ_celular de_PREP_de los_ART_el pacientes_NC_paciente	que contengan cifras distintas de copias de un gen determinado. Si
1_m00361-plain	los híbridos (v figura 8-3). Existe una correlación perfecta	entre_PREP_entre la_ART_el presencia_NC_presencia o_CC_o ausencia_NC_ausencia	de HEXA y la presencia o ausencia del cromosoma humano 15 Para
