id,subid,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,comment,non sure,check,tags,inclusive,global_freq,exclusive
H34,H34_economy_58,left,"['crecimiento', 'consumo', 'crecimiento del consumo']",[None],el_ART_el crecimiento_NC_crecimiento del_PDEL_del consumo_NC_consumo es_VSfin_ser:_COLON_: xxx_NP_xxx,el crecimiento del consumo es xxx,": xxx a la par que la ecuación diferencial que describe el crecimiento del consumo es xxx. La condición de transversalidad requiere que xxx, siendo xxx el",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC PDEL NC VSfin NP,False,1,False
H34,H34_economy_59,none,[None],[None],MODELOS_NC_modelo CONVEXOS_ADJ_convexo DE_PREP_de CRECIMIENTO_NC_crecimiento ENDÓGENO_ADJ_endógeno:_COLON_: EL_ART_el MODELO_NC_modelo,MODELOS CONVEXOS DE CRECIMIENTO ENDÓGENO EL MODELO,prociclicidad de los salarios reales y los tipos de interés. MODELOS CONVEXOS DE CRECIMIENTO ENDÓGENO EL MODELOAK El modelo de las familias productoras En este capítulo estudiaremos el,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,NC ADJ PREP NC ADJ ART NC,True,1,False
H34,H34_economy_60,left,"['cápita', 'siguiente', 'forma']",[None],"cápita_NC_cápita,_CM_, de_PREP_de la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx",cápita de la siguiente forma xxx,"de acumulación de la economía puede expresarse, en términos per cápita de la siguiente forma xxx. La ecuación (5. 3) corresponde a la anterior",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PREP ART ADJ NC NP,False,5,True
H34,H34_economy_61,left,['condiciones'],[None],Las_ART_el condiciones_NC_condición de_PREP_de primer_ORD_nu|primero orden_NC_orden son_VSfin_ser:_COLON_: xxx_NP_xxx,Las condiciones de primer orden son xxx,"Para solucionar este problema, debemos construir el Hamiltoniano xxx. Las condiciones de primer orden son xxx. Tal como se hizo en el capítulo 2, se puede",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC PREP ORD NC VSfin NP,False,1,False
H34,H34_economy_62,left,"['modo', 'siguiente', 'resultado']",[None],modo_NC_modo el_ART_el siguiente_ADJ_siguiente resultado_NC_resultado:_COLON_: xxx_NP_xxx,modo el siguiente resultado xxx,resultado en (5. 6). Obtenemos de este modo el siguiente resultado xxx. Obsérvese que (5. 8) indica que el consumo,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC ART ADJ NC NP,False,1,False
H34,H34_economy_63,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx,forma xxx,"esta ecuación de forma intuitiva, la reescribimos de la siguiente forma xxx. Una vez más, el miembro de la izquierda de (",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_64,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx,resultado xxx,"teniendo en cuenta asimismo que xxx, se obtiene el siguiente resultado xxx. La solución a (5. 14) es xxx siendo",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_65,left,['resultado'],[None],resultado_NC_resultado final_ADJ_final que_CQUE_que estábamos_VEfin_estar buscando_VLger_buscar:_COLON_: xxx_NP_xxx,resultado final que estábamos buscando xxx,"tomamos el límite cuando xxx tiende a infinito, llegamos al resultado final que estábamos buscando xxx. Dado que xxx, el segundo término del corchete tiende a",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC ADJ CQUE VEfin VLger NP,False,1,False
H34,H34_economy_66,left,"['productos', 'marginales', 'productos marginales']",[None],los_ART_el productos_NC_producto marginales_ADJ_marginal:_COLON_: xxx_NP_xxx,los productos marginales xxx,"las empresas exigen que las tasas de rendimiento sean iguales a los productos marginales xxx. Dado que nos enfrentamos a una economía cerrada sin gobierno,",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC ADJ NP,False,1,False
H34,H34_economy_67,left,"['consumo', 'siguiente', 'relación']",[None],"el_ART_el consumo_NC_consumo,_CM_, mediante_PREP_mediante la_ART_el siguiente_ADJ_siguiente relación_NC_relación:_COLON_: xxx_NP_xxx",el consumo mediante la siguiente relación xxx,", xxx y xxx, pueden ser acumulados detrayendo recursos para el consumo mediante la siguiente relación xxxsiendo xxx y xxx las tasas de depreciación del capital físico y",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC PREP ART ADJ NC NP,False,1,False
H34,H34_economy_68,both,"['factores', 'producción', 'factores de producción']",['capital'],factores_NC_factor de_PREP_de producción_NC_producción:_COLON_: capital_NC_capital,factores de producción capital,"contexto, la producción depende de las cantidades existentes de dos factores de producción capitalprivado, xxx, y un factor de producción provisto por el",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,NC PREP NC NC,False,4,False
H34,H34_economy_69,left,['obtenemos'],[None],orden_NC_orden que_CQUE_que obtenemos_VLfin_obtener son_VSfin_ser:_COLON_: xxx_NP_xxx,orden que obtenemos son xxx,"optimización. EL Hamiltoniano será xxx y las condiciones de primer orden que obtenemos son xxx. Si se toman logaritmos, se derivan los dos miembros de",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC CQUE VLfin VSfin NP,False,1,False
H34,H34_economy_70,left,['obtenemos'],[None],"xxx_NP_xxx,_CM_, obtenemos_VLfin_obtener que_CQUE_que:_COLON_: xxx_NP_xxx",xxx obtenemos que xxx,"impositivo, xxx, como una función de xxx. Despejando xxx obtenemos que xxx. Y, por fin, sustituyendo (6. 9)",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NP VLfin CQUE NP,False,1,False
H34,H34_economy_71,none,[None],[None],El_ART_el Hamiltoniano_NP_Hamiltoniano de_PREP_de este_DM_este problema_NC_problema es_VSfin_ser:_COLON_: xxx_NP_xxx,El Hamiltoniano de este problema es xxx,sujeto a la nueva restricción (6. 12). El Hamiltoniano de este problema es xxx. Y sus condiciones de primer orden son: xxx. Si,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NP PREP DM NC VSfin NP,False,1,False
H34,H34_economy_72,left,['condiciones'],[None],condiciones_NC_condición de_PREP_de primer_ORD_nu|primero orden_NC_orden son_VSfin_ser:_COLON_: xxx_NP_xxx,condiciones de primer orden son xxx,"El Hamiltoniano de este problema es: xxx. Y sus condiciones de primer orden son xxx. Si procedemos a efectuar las sustituciones habituales, acabaremos por obtener",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PREP ORD NC VSfin NP,False,1,False
H34,H34_economy_73,left,['efecto'],[None],efecto_NC_efecto es_VSfin_ser universal_ADJ_universal:_COLON_: las_ART_el acciones_NC_acción,efecto es universal las acciones,fiscal en todo momento parece razonable. [3] Este efecto es universal las accionesdel gobierno siempre se tienen que financiar y ello conlleva distorsiones que,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC VSfin ADJ ART NC,False,1,True
H34,H34_economy_74,left,['factor'],[None],través_NC_través del_PDEL_del factor_NC_factor xxx_NP_xxx:_COLON_: xxx_NP_xxx,través del factor xxx xxx,"Supongamos que contamos con una tecnología potenciadora del trabajo, a través del factor xxx xxx. La función xxx satisface las propiedades neoclásicas descritas en el capítulo",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PDEL NC NP NP,False,1,False
H34,H34_economy_75,left,['forma'],[None],forma_NC_forma:_COLON_: xxx_NP_xxx,forma xxx,producción de la empresa xxx se puede escribir de la siguiente forma xxx. Esta función de producción presenta rendimientos constantes de escala cuando xxx,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_76,left,"['producción', 'siguiente', 'forma']",[None],producción_NC_producción agregada_VLadj_agregar adopta_VLfin_adoptar la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx,producción agregada adopta la siguiente forma xxx,"sumamos la producción de todas las empresas, la función de producción agregada adopta la siguiente forma xxxen la que xxx. Debido a la conveniencia de trabajar en",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC VLadj VLfin ART ADJ NC NP,False,1,False
H34,H34_economy_77,none,[None],[None],"alturas_NC_altura,_CM_, nos_PPX_nosotros resulta_VLfin_resultar ya_ADV_ya familiar_ADJ_familiar:_COLON_: xxx_NP_xxx",alturas nos resulta ya familiar xxx,"Para resolver este problema plantearemos un Hamiltoniano que, a estas alturas nos resulta ya familiar xxx. Las condiciones de primer orden son en este caso: xxx",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PPX VLfin ADV ADJ NP,False,1,False
H34,H34_economy_78,left,['caso'],[None],orden_NC_orden son_VSfin_ser en_PREP_en este_DM_este caso_NC_caso:_COLON_: xxx_NP_xxx,orden son en este caso xxx,nos resulta ya familiar: xxx. Las condiciones de primer orden son en este caso xxx. El equilibrio en el mercado de capital requiere que el capital,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC VSfin PREP DM NC NP,False,1,False
H34,H34_economy_79,none,[None],[None],Hamiltoniano_NP_Hamiltoniano:_COLON_: xxx_NP_xxx,Hamiltoniano xxx,"en (7. 6), finalmente obtendremos el siguiente Hamiltoniano xxx. Si a continuación, calculamos las condiciones de primer orden,",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NP NP,False,6,True
H34,H34_economy_80,both,['resultados'],['reducción'],Los_ART_el resultados_NC_resultado fueron_VSfin_ser asombrosos_ADJ_asombroso:_COLON_: la_ART_el reducción_NC_reducción,Los resultados fueron asombrosos la reducción,relación con el número de barcos construidos hasta la fecha. Los resultados fueron asombrosos la reducciónde las horas de trabajo necesarias por buque oscilaba entre el 12,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VSfin ADJ ART NC,False,1,True
H34,H34_economy_81,left,['caso'],[None],caso_NC_caso:_COLON_: xxx_NP_xxx,caso xxx,"La restricción de acumulación del capital físico es, en este caso xxxsiendo xxx la tasa de depreciación constante del capital físico. Si",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_82,none,[None],[None],manera_NC_manera:_COLON_: xxx_NP_xxx,manera xxx,"formalmente (y en términos per cápita) de la siguiente manera xxx. La ecuación (8. 5) indica, pues,",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_83,left,"['precios', 'precios implícitos']",[None],el_ART_el Hamiltoniano_NP_Hamiltoniano deberemos_VLfin_deber incluir_VLinf_incluir dos_CARD_dos precios_NC_precio implícitos_ADJ_implícito:_COLON_: xxx_NP_xxx,el Hamiltoniano deberemos incluir dos precios implícitos xxx,"en lugar de una. Por este motivo, al construir el Hamiltoniano deberemos incluir dos precios implícitos xxxsiendo xxx y xxx, precisamente, los precios implícitos de la",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NP VLfin VLinf CARD NC ADJ NP,False,1,False
H34,H34_economy_84,none,[None],[None],problema_NC_problema son_VSfin_ser:_COLON_: xxx_NP_xxx,problema son xxx,. Las cinco condiciones de primer orden que surgen de este problema son xxx. Las dos primeras ecuaciones son las condiciones de primer orden respecto,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC VSfin NP,False,1,False
H34,H34_economy_85,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx,resultado xxx,") y (8. 12), con el siguiente resultado xxx. Si dividimos la restricción dinámica de la acumulación del capital físico",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_86,left,"['productividad', 'marginal', 'productividad marginal']",[None],la_ART_el productividad_NC_productividad marginal_ADJ_marginal de_PREP_de xxx_NP_xxx:_COLON_: xxx_NP_xxx,la productividad marginal de xxx xxx,", que relaciona el cociente de los precios implícitos xxx con la productividad marginal de xxx xxx. Si, una vez más, tomamos logaritmos y derivadas,",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC ADJ PREP NP NP,False,1,False
H34,H34_economy_87,left,"['logaritmos', 'obtenemos']",[None],"logaritmos_NC_logaritmo y_CC_y derivadas_VLadj_derivar,_CM_, obtenemos_VLfin_obtener que_CQUE_que:_COLON_: xxx_NP_xxx",logaritmos y derivadas obtenemos que xxx,"xxx: xxx. Si, una vez más, tomamos logaritmos y derivadas obtenemos que xxx. Para hallar la expresión de xxx, basta con reescribir (",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC CC VLadj VLfin CQUE NP,False,1,False
H34,H34_economy_88,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx,resultado xxx,"sustituir en (8. 10), con el siguiente resultado xxx. Es decir, el precio implícito del capital humano disminuye a",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC NP,False,22,True
H34,H34_economy_89,left,"['consumo', 'producción']",[None],el_ART_el consumo_NC_consumo y_CC_y la_ART_el producción_NC_producción:_COLON_: xxx_NP_xxx,el consumo y la producción xxx,"8. 16), obtendremos la del capital físico, el consumo y la producción xxx. Vemos que, en ausencia de externalidades, xxx, las",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC CC ART NC NP,False,1,False
H34,H34_economy_90,left,['modo'],[None],modo_NC_modo que_CQUE_que:_COLON_: xxx_NP_xxx,modo que xxx,"necesario reagrupar términos en (8. 5), de modo que xxx. Si se impone a los parámetros las restricciones habituales de xxx",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC CQUE NP,False,1,False
H34,H34_economy_91,right,[None],['utilidad'],un_ART_un problema_NC_problema que_CQUE_que ya_ADV_ya conocemos_VLfin_conocer:_COLON_: la_ART_el utilidad_NC_utilidad,un problema que ya conocemos la utilidad,"a los parámetros las restricciones habituales de xxx nos enfrentamos a un problema que ya conocemos la utilidadpuede llegar a ser infinita. Así pues, es necesario acotar",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC CQUE ADV VLfin ART NC,False,1,True
H34,H34_economy_92,both,['comportamiento'],['tasa'],un_ART_un comportamiento_NC_comportamiento asimétrico_ADJ_asimétrico entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx:_COLON_: la_ART_el tasa_NC_tasa,un comportamiento asimétrico entre xxx y xxx la tasa,", uno de los descubrimientos más interesantes es la aparición de un comportamiento asimétrico entre xxx y xxx la tasade crecimiento de una economía con una relación xxx baja estará por",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC ADJ PREP NP CC NP ART NC,False,1,False
H34,H34_economy_93,none,[None],[None],CRECIMIENTO_NC_crecimiento CON_ACRNM_CON I_CARD_I +_SYM_+ D_ALFS_D:_COLON_: LA_ART_el EXPANSIÓN_NC_expansión,CRECIMIENTO CON I D LA EXPANSIÓN,) para una discusión más amplia de esta cuestión MODELOS DE CRECIMIENTO CON I D LA EXPANSIÓNDEL NUMERO DE PRODUCTOS Introducción En los modelos de crecimiento endógeno descritos,« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,NC ACRNM CARD SYM ALFS ART NC,False,1,True
H34,H34_economy_94,left,"['producción', 'siguiente', 'forma']",[None],producción_NC_producción que_CQUE_que presenta_VLfin_presentar la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx,producción que presenta la siguiente forma xxx,"Los productores de bienes finales se enfrentan a una función de producción que presenta la siguiente forma xxxsiendo xxx los bienes intermedios de capital, xxx es un parámetro",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC CQUE VLfin ART ADJ NC NP,False,1,False
H34,H34_economy_95,left,"['caso', 'producción']",[None],caso_NC_caso la_ART_el producción_NC_producción puede_VMfin_poder escribirse_VCLIinf_escribirse como_CSUBX_como:_COLON_: xxx_NP_xxx,caso la producción puede escribirse como xxx,"esto es lo que ocurrirá en equilibrio). En este caso la producción puede escribirse como xxx. Para un valor de xxx dado, la ecuación (9",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC ART NC VMfin VCLIinf CSUBX NP,False,1,False
H34,H34_economy_96,left,"['caja', 'futuro']",[None],caja_NC_caja que_CQUE_que percibirán_VLfin_percibir en_PREP_en el_ART_el futuro_ADJ_futuro:_COLON_: xxx_NP_xxx,caja que percibirán en el futuro xxx,reduce a maximizar el valor presente de todos los flujos de caja que percibirán en el futuro xxxen el cual xxx viene dado por (9. 1),« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC CQUE VLfin PREP ART ADJ NP,False,1,False
H34,H34_economy_97,left,['momento del tiempo'],[None],momento_NC_momento del_PDEL_del tiempo_NC_tiempo:_COLON_: xxx_NP_xxx,momento del tiempo xxx,es equivalente a la maximización de los beneficios corrientes en cada momento del tiempo xxx. Las condiciones de primer orden imponen la igualdad entre los productos,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PDEL NC NP,False,1,False
H34,H34_economy_98,left,"['productores', 'bienes', 'bienes finales', 'productores de bienes finales']",[None],los_ART_el productores_NC_productor de_PREP_de bienes_NC_bien finales_ADJ_final:_COLON_: la_ART_el sociedad_NC_sociedad,los productores de bienes finales la sociedad,"constante, xxx, y es alquilado al precio xxx a los productores de bienes finales la sociedadotorga a las empresas que se dedican a la investigación un monopolio",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC ADJ ART NC,False,3,True
H34,H34_economy_99,left,"['relación', 'siguiente', 'forma']",[None],relación_NC_relación de_PREP_de la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx,relación de la siguiente forma xxx,"real de interés. De todos modos, conviene reescribir esta relación de la siguiente forma xxx. Un aspecto interesante de (9. 10) es que",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,NC PREP ART ADJ NC NP,False,5,True
H34,H34_economy_100,both,['forma'],['valor'],forma_NC_forma:_COLON_: el_ART_el valor_NC_valor,forma el valor,) xxx. Esta ecuación puede ser interpretada de la siguiente forma el valorde los activos de una empresa que invierte en I + D,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_101,left,['ecuación'],[None],la_ART_el ecuación_NC_ecuación de_PREP_de Euler_NP_Euler resultante_VLadj_resultar es_VSfin_ser:_COLON_: xxx_NP_xxx,la ecuación de Euler resultante es xxx,"capítulos anteriores, no lo reproduciremos aquí. Sólo recordaremos que la ecuación de Euler resultante es xxx. Si se sustituye (9. 15) en (9",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC PREP NP VLadj VSfin NP,False,1,False
H34,H34_economy_102,left,"['tasa', 'crecimiento', 'economía', 'tasa de crecimiento']",[None],la_ART_el tasa_NC_tasa de_PREP_de crecimiento_NC_crecimiento de_PREP_de la_ART_el economía_NC_economía:_COLON_: xxx_NP_xxx,la tasa de crecimiento de la economía xxx,9. 15) en (9. 16) hallaremos la tasa de crecimiento de la economía xxx. Hacemos notar que la tasa de crecimiento está inversamente relacionada con,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC PREP NC PREP ART NC NP,False,1,False
H34,H34_economy_103,left,['doctrina'],[None],la_ART_el doctrina_NC_doctrina está_VEfin_estar expresamente_ADV_expreso expuesta_ADJ_expuesto:_COLON_: Los_ART_el medios_NC_medio,la doctrina está expresamente expuesta Los medios,"Principles of Political Economy de J. S. Mill, la doctrina está expresamente expuesta Los mediosde pago de los bienes son sencillamente otros bienes. Los medios",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VEfin ADV ADJ ART NC,False,1,True
H34,H34_economy_104,both,['punto'],['ingreso'],el_ART_el punto_NC_punto de_PREP_de vista_NC_vista tradicional_ADJ_tradicional:_COLON_: El_ART_el ingreso_NC_ingreso,el punto de vista tradicional El ingreso,", de Pure Theory of Domestic Values, de Marshall ilustra el punto de vista tradicional El ingresototal de una persona se gasta en la compra de bienes y",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC ADJ ART NC,False,3,True
H34,H34_economy_105,both,"['nivel', 'general', 'precios', 'nivel general']",['dividendo'],nivel_NC_nivel general_ADJ_general de_PREP_de precios_NC_precio:_COLON_: El_ART_el dividendo_NC_dividendo,nivel general de precios El dividendo,"nacional, existencia (o acervo) de capital real y nivel general de precios El dividendonacional, tal como lo definieron Marshall y el profesor Pigou,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ PREP NC ART NC,False,1,True
H34,H34_economy_106,none,[None],[None],LA_ART_el PROPENSIÓN_NC_propensión A_ALFS_A CONSUMIR_VLinf_consumir:_COLON_: LOS_ART_el FACTORES_NC_factor,LA PROPENSIÓN A CONSUMIR LOS FACTORES,"como determinantes de las expectativas corrientes acerca de las mismas. LA PROPENSIÓN A CONSUMIR LOS FACTORESOBJETIVOS PODEMOS ya volver nuestra atención sobre el tema principal, del",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ALFS VLinf ART NC,False,1,True
H34,H34_economy_107,left,"['forma', 'siguiente']",[None],la_ART_el forma_NC_forma siguiente_ADJ_siguiente:_COLON_: Tabla_NC_tabla,la forma siguiente Tabla,individuos. Sus interesantes resultados para Estados Unidos pueden resumirse en la forma siguiente TablaDe este cuadro se destacan varios hechos. La formación neta de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ NC,False,1,True
H34,H34_economy_108,right,[None],['curva'],elementos_NC_elemento:_COLON_: la_ART_el curva_NC_curva,elementos la curva,"la única reacción, el efecto cuantitativo podría derivarse de tres elementos la curvade preferencia por la liquidez, que nos indica en qué cuantía",« NON »,NON;Le candidat-marqueur exprime une autre relation.,cause,False,,NC ART NC,False,17,True
H34,H34_economy_109,both,"['precios', 'factores']",['unidad'],precios_NC_precio se_SE_se compone_VLfin_componer de_PREP_de dos_CARD_dos factores_NC_factor:_COLON_: la_ART_el unidad_NC_unidad,precios se compone de dos factores la unidad,"no fuera por esto, podríamos decir que el nivel de precios se compone de dos factores la unidadde salarios y el volumen de ocupación. Quizá el elemento más",« NON »,NON;Le candidat-marqueur exprime une autre relation.,meronymie,True,,NC SE VLfin PREP CARD NC ART NC,False,1,True
H34,H34_economy_110,right,[None],['tasa'],la_ART_el combinación_NC_combinación de_PREP_de dos_CARD_dos cosas_NC_cosa:_COLON_: una_ART_un tasa_NC_tasa,la combinación de dos cosas una tasa,"a terminar en depresión se produce, en consecuencia, por la combinación de dos cosas una tasade interés que, con previsiones correctas, sería demasiado alta para",« NON »,NON;Le candidat-marqueur exprime une autre relation.,enumeration,False,,ART NC PREP CARD NC ART NC,False,1,True
H34,H34_economy_111,none,[None],[None],reflexiones_NC_reflexión:_COLON_: el_ART_el temor_NC_temor,reflexiones el temor,"este proceso mucho más lejos, pero se lo impiden dos reflexiones el temorde hacer de la evasión hábil un negocio demasiado atractivo y también",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_112,both,"['técnicas', 'económico']",['sociología'],técnicas_NC_técnica otro_QU_otro campo_NC_campo económico_ADJ_económico fundamental_ADJ_fundamental:_COLON_: la_ART_el sociología_NC_sociología,técnicas otro campo económico fundamental la sociología,. A. S. añade a esos tres grupos de técnicas otro campo económico fundamental la sociologíaeconómica. & rsqb; & lsqb; 1 Historia económica &,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,NC QU NC ADJ ADJ ART NC,True,1,False
H34,H34_economy_113,both,['mismos'],['hecho'],los_ART_el miembros_NC_miembro de_PREP_de esos_DM_ese grupos_NC_grupo mismos_ADJ_mismo:_COLON_: el_ART_el hecho_NC_hecho,los miembros de esos grupos mismos el hecho,que usemos en el estudio de grupos sociales sean familiares para los miembros de esos grupos mismos el hecho-si hecho es- de que el concepto general de renta no fuera,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP DM NC ADJ ART NC,False,1,True
H34,H34_economy_114,right,[None],['análisis'],Segundo_NC_segundo:_COLON_: el_ART_el análisis_NC_análisis,Segundo el análisis,no son ni más ni menos ideologías que las demás. Segundo el análisismarxista de los sistemas ideológicos de pensamiento los reduce a emulsiones de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ART NC,False,17,True
H34,H34_economy_115,both,['racionalizaciones'],['racionalizaciones'],la_ART_el cuestión_NC_cuestión esencial_ADJ_esencial acerca_ADV_acerca de_PREP_de las_ART_el racionalizaciones_NC_racionalización:_COLON_: las_ART_el racionalizaciones_NC_racionalización,la cuestión esencial acerca de las racionalizaciones las racionalizaciones,la que ahora discutimos. [4] Ésta me parece la cuestión esencial acerca de las racionalizaciones las racionalizacionessuministran una especie de autodefensa de nuestros organismos psíquicos y hacen vivible,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ ADV PREP ART NC ART NC,False,1,True
H34,H34_economy_116,left,"['sentido', 'diferente']",[None],un_ART_un sentido_NC_sentido diferente_ADJ_diferente que_CQUE_que implicaba_VLfin_implicar connotaciones_NC_connotación despectivas_ADJ_despectivo:_COLON_: Napoleón_NP_Napoleón,un sentido diferente que implicaba connotaciones despectivas Napoleón,"Destutt de Tracy. También lo utilizó Napoleón, pero en un sentido diferente que implicaba connotaciones despectivas Napoleónllamaba idéologues a los miembros de la oposición a su régimen,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ CQUE VLfin NC ADJ NP,False,1,True
