id,subid,presence,candidate_term_left,candidate_term_right,occurrence,full_context,annotation,justification,comment,non sure,check,Pivot,tags,inclusive,exclusive,global_freq
H24,H24_medicine_66,none,[None],[None],denominan de cambio,la secuencia de aminoácidos de la proteína codificada. Estas mutaciones se denominan de cambiode fase (o de cambio de pauta de lectura).,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,denominan_VLfin_denominar de_PREP_de cambio_NC_cambio,VLfin PREP NC,True,False,1
H24,H24_medicine_45,none,[None],[None],llamados factores,"habían ensamblado en el centro promotor otros factores de transcripción, ahora llamados factoresbasales. Durante ese decenio, el laboratorio de Roeder y otros",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llamados_VLadj_llamar factores_NC_factor,VLadj NC,True,False,6
H24,H24_medicine_81,none,[None],[None],llamado vector,"clonar. 2 Inserción del gen en otro fragmento de DNA, llamado vector, que hará posible que el DNA se incorpore a la bacteria",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llamado_VLadj_llamar vector_NC_vector,VLadj NC,True,False,6
H24,H24_medicine_86,none,[None],[None],designan con un número,""" beta "", unas ocho. Las cadenas, que se designan con un númeroo una letra, se combinan para crear al menos 20 integrinas",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"Series([], )",VLfin PREP ART NC,False,True,1
H24,H24_medicine_63,none,[None],[None],llamó nucleína,"celular, aisló una substancia ácida de los núcleos a la que llamó nucleína. Miescher demostró que la nucleína contenía grandes cantidades de fósforo pero",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,llamó_VLfin_llamar nucleína_NC_nucleína,VLfin NC,True,False,4
H24,H24_medicine_28,none,[None],[None],Llama la atención,"máquinas de memes. Esta nueva visión es notable e inquietante. Llama la atenciónque una simple teoría abarque cultura, creatividad de la mente y",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,Llama_VLfin_llamar la_ART_el atención_NC_atención,VLfin ART NC,False,True,1
H24,H24_medicine_92,none,[None],[None],referir un ejemplo,"órgano vital. Muchas morirán al faltar donaciones de trasplantes. Por referir un ejemplo, sólo en los Estados Unidos, durante el año 1997,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,referir_VLinf_referir un_ART_un ejemplo_NC_ejemplo,VLinf ART NC,False,True,1
H24,H24_medicine_78,none,[None],[None],llamados alelos,"exposición de la genética básica, estos pares de genes, también llamados alelos, no siempre son genes idénticos. Ambos genes pueden ser dominantes",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llamados_VLadj_llamar alelos_NC_alelo,VLadj NC,True,False,6
H24,H24_medicine_33,none,[None],[None],llaman enfermedades,. Muchas de estas muertes se debieron a lo que los médicos llaman enfermedadescon pérdida de sal: diarrea deshidratación y ciertas infecciones. La,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,check patron,llaman_VLfin_llamar enfermedades_NC_enfermedad,VLfin NC,True,False,4
H24,H24_medicine_57,none,[None],[None],llamado factor,"de que las células F + tenían un factor de fertilidad ( llamado factorF), que les confiere capacidad para donar parte de su",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llamado_VLadj_llamar factor_NC_factor,VLadj NC,True,False,6
H24,H24_medicine_40,none,[None],[None],llamar linajes,"los que el padre contribuye, se propagan en lo que podemos llamar linajescorrientes, que son por supuesto importantes para la transmisión de rasgos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llamar_VLinf_llamar linajes_NC_linaje,VLinf NC,True,False,1
H24,H24_medicine_11,none,[None],[None],llama sistema,"el útero y los dos tercios internos de la vagina, se llama sistemade Müller. El precursor de los órganos sexuales masculinos, que",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,llama_VLfin_llamar sistema_NC_sistema,VLfin NC,True,False,4
H24,H24_medicine_3,none,[None],[None],llamado exocitosis,"Cuando la célula secreta sus productos, se sirve de un proceso llamado exocitosis(exo, «fuera»; cyto, «célula»",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,llamado_VLadj_llamar exocitosis_NC_exocitosis,VLadj NC,True,False,6
H25,H25_medicine_3,left,"['células', 'memoria', 'células de memoria']",[None],Las células de memoria representan una subpoblación de células,"convierten en células plasmáticas, que producen grandes cantidades de anticuerpos. Las células de memoria representan una subpoblación de célulasB que participan en posteriores encuentros con el antígeno específico. La",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,Las_ART_el células_NC_célula de_PREP_de memoria_NC_memoria representan_VLfin_representar una_ART_un subpoblación_NC_subpoblación de_PREP_de células_NC_célula,ART NC PREP NC VLfin ART NC PREP NC,True,False,1
H25,H25_medicine_10,left,['nucleótido'],[None],Un nucleótido consistía en una combinación de desoxirribosa,"de las cuatro bases nitrogenadas posibles estaba enlazada con cada desoxirribosa. Un nucleótido consistía en una combinación de desoxirribosa, fosfato y base nitrogenada. Watson y Crick podían ver que",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,Un_ART_un nucleótido_NC_nucleótido consistía_VLfin_consistir en_PREP_en una_ART_un combinación_NC_combinación de_PREP_de desoxirribosa_NC_desoxirribosa,ART NC VLfin PREP ART NC PREP NC,True,False,1
H28,H28_medicine_8,left,['analgésicos'],[None],clasificaciones los analgésicos se dividieron en opioides,OMS para la clase terapéutica anatómica (CTA). Con estas clasificaciones los analgésicos se dividieron en opioidesy no opioides y se analizaron en bloques de 3 semanas.,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"clasificaciones_NC_clasificación,_CM_, los_ART_el analgésicos_NC_analgésico se_SE_se dividieron_VLfin_dividir en_PREP_en opioides_NC_opioides",NC ART NC SE VLfin PREP NC,True,False,1
H28,H28_medicine_3,left,"['desnaturalización', 'calor', 'dúplex']",[None],la desnaturalización por calor el dúplex se separa en cadenas,analizaron tras desnaturalizarla por calor. Recuérdese del Capítulo 10 que en la desnaturalización por calor el dúplex se separa en cadenassencillas. Cuando se determinaron las densidades de las cadenas sencillas del,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,True,,la_ART_el desnaturalización_NC_desnaturalización por_PREP_por calor_NC_calor el_ART_el dúplex_NC_dúplex se_SE_se separa_VLfin_separar en_PREP_en cadenas_NC_cadena,ART NC PREP NC ART NC SE VLfin PREP NC,True,False,1
H30,H30_medicine_9,left,"['genes', 'clonados', 'genes humanos']",[None],Los genes humanos clonados pueden ser utilizados como fuente de productos,"células del sistema inmunitario, y constituyen una forma de vacunación. Los genes humanos clonados pueden ser utilizados como fuente de productosde importancia médica Una vez que se ha clonado un gen humano",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.","source=""Ce qui est à l'origine. [source : Antidote]""",False,,"Los_ART_el genes_NC_gen|genes humanos_ADJ_humano clonados_VLadj_clonar pueden_VMfin_poder ser_VSinf_ser utilizados_VLadj_utilizar como_CSUBX_como fuente_NC_fuente de_PREP_de productos_NC_producto
                                 Los_ART_el genes_NC_gen|genes humanos_ADJ_humano clonados_VLadj_clonar pueden_VMfin_poder ser_VSinf_ser utilizados_VLadj_utilizar como_CSUBX_como fuente_NC_fuente",ART NC ADJ VLadj VMfin VSinf VLadj CSUBX NC PREP NC ART NC ADJ VLadj VMfin VSinf VLadj CSUBX NC,True,False,1
H30,H30_medicine_3,left,['productos'],[None],Los productos de esta descomposición son usados como fuente de nutrición,"las moléculas de lactosa (el azúcar de la leche). Los productos de esta descomposición son usados como fuente de nutriciónpor la bacteria. Entre otras conclusiones, hallaron que para que",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.","source=""Ce qui est à l'origine. [source : Antidote]""",False,,Los_ART_el productos_NC_producto de_PREP_de esta_DM_este descomposición_NC_descomposición son_VSfin_ser usados_VLadj_usar como_CSUBX_como fuente_NC_fuente de_PREP_de nutrición_NC_nutrición,ART NC PREP DM NC VSfin VLadj CSUBX NC PREP NC,True,False,1
H31,H31_medicine_3,none,[None],[None],nombre de 95,"moléculas de señalización. Redes y andamios La proteína que responde al nombre de 95, bien estudiada, opera fundamentalmente en las neuronas implicadas en el",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,{nombre/designación/apelación} de DET X por DET Y,nombre_NC_nombre de_PREP_de PSD-95_NP_PSD-95,NC PREP NP,False,True,2
H31,H31_medicine_31,right,[None],['cáncer'],nombre de cáncer,neoplasia o tumor) que invade tejidos vecinos (de ahí el nombre de cáncerque significa cangrejo) y puede producir también metástasis en layares más,« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,CHECK PATRON,nombre_NC_nombre de_PREP_de cáncer_NC_cáncer,NC PREP NC,False,False,6
H31,H31_medicine_4,none,[None],[None],nombre de Doogie,generar estos ratones listos - una cepa a la que dimos el nombre de Doogie- confirmábamos una vieja teoría de más de 50 años sobre los,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,nombre_NC_nombre de_PREP_de Doogie_NP_Doogie,NC PREP NP,False,True,2
H31,H31_medicine_22,right,[None],['información'],nombre de información,y en las características de los descendientes; esta información recibe el nombre de informacióngenética. También podríamos concluir que esta misma información debe de dirigir,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,nombre_NC_nombre de_PREP_de información_NC_información,NC PREP NC,False,False,6
H31,H31_medicine_27,right,[None],['angiogénesis'],nombre de angiogénesis,provocan la formación de nuevos vasos sanguíneos (proceso que recibe el nombre de angiogénesis) para nutrir la masa de rápido crecimiento expansivo. Los vasos,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,nombre_NC_nombre de_PREP_de angiogénesis_NC_angiogénesis,NC PREP NC,False,False,6
H31,H31_medicine_29,right,[None],['colágeno'],nombre de colágeno,". Una de sus variedades, la que se conoce con el nombre de colágenode tipo IV, constituye el esqueleto de la barrera representada por",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre etc., ou un pronom (« la que » par exemple)",,False,,nombre_NC_nombre de_PREP_de colágeno_NC_colágeno,NC PREP NC,False,False,6
H31,H31_medicine_23,right,[None],['meiosis'],nombre de meiosis,de la cantidad original de material genético. Este proceso recibe el nombre de meiosis. Aunque los productos de la mitosis y de la meiosis son,« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre etc., ou un pronom (« la que » par exemple)",,False,,nombre_NC_nombre de_PREP_de meiosis_NC_meiosis,NC PREP NC,False,False,6
H31,H31_medicine_37,right,[None],['amplímeros'],nombre de amplímeros,inglés primers) en la reacción. Estos oligos reciben también el nombre de amplímeros. Cuando se mezclan con DNA genómico desnaturalizado los amplímeros se unen,« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre etc., ou un pronom (« la que » par exemple)",,False,,nombre_NC_nombre de_PREP_de amplímeros_NC_amplímeros,NC PREP NC,False,False,6
H32,H32_medicine_66,left,"['pares', 'cebadores', 'específicos', 'exones', 'cebadores específicos', 'pares de cebadores']",[None],pares de cebadores específicos de exones como por ejemplo xxx,cDNA puede ser utilizado como molde en una reacción de PCR con pares de cebadores específicos de exones como por ejemplo xxxetc. que permiten la obtención de fragmentos solapados Figura 6.,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,DET X {(todos) como por ejemplo/del tipo/tipo/igual/igual que} (DET) Y,pares_NC_par de_PREP_de cebadores_NC_cebador específicos_ADJ_específico de_PREP_de exones_NC_exón como_ADV_como por_PREP_por ejemplo_NC_ejemplo xxx_NP_xxx,NC PREP NC ADJ PREP NC ADV PREP NC NP,False,False,1
H32,H32_medicine_27,none,[None],[None],Frecuencia esperada del tipo MN,"178) - = 0, 037 = 3, 2 % Frecuencia esperada del tipo MN= 2pq = 2 (0, 178) (0,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,Frecuencia_NC_frecuencia esperada_VLadj_esperar del_PDEL_del tipo_NC_tipo MN_NP_MN,NC VLadj PDEL NC NP,False,True,1
H32,H32_medicine_68,none,[None],[None],DNA de un molde adecuado por ejemplo clones,de varios segmentos del cDNA v utilizarlos en la secuenciación cíclica del DNA de un molde adecuado por ejemplo clonescosmídicos (ver página 333). Las secuencias que se obtienen,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"DNA_NC_dna de_PREP_de un_ART_un molde_NC_molde adecuado_ADJ_adecuado,_CM_, por_PREP_por ejemplo_NC_ejemplo clones_NC_clon",NC PREP ART NC ADJ PREP NC NC,True,False,1
H32,H32_medicine_55,none,[None],[None],una estrategia de investigación tipo factoría,"distrofia muscular, la Association Française Myopathique (AFM) que permitió una estrategia de investigación tipo factoría, empleando métodos automatizados de gran escala. Con posterioridad se han",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,una_ART_un estrategia_NC_estrategia de_PREP_de investigación_NC_investigación tipo_NC_tipo factoría_NC_factoría,ART NC PREP NC NC NC,False,True,1
H32,H32_medicine_28,both,['población'],['número'],la población y cuando hay igual número,"Por consiguiente, los genes del cromosoma X se distribuyen desigualmente en la población y cuando hay igual númerode machos que de hembras, las hembras llevan los dos tercios",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"la_ART_el población_NC_población,_CM_, y_CC_y cuando_CSUBX_cuando hay_VHfin_haber igual_ADJ_igual número_NC_número",ART NC CC CSUBX VHfin ADJ NC,False,True,1
H32,H32_medicine_62,left,['pacientes'],[None],los pacientes fueron evaluados regularmente al igual que el grupo,". Después de la interrupción del tratamiento en el grupo irinotecan, los pacientes fueron evaluados regularmente al igual que el grupode tratamiento de soporte (estado del tumor, síntomas o efectos",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,los_ART_el pacientes_NC_paciente fueron_VSfin_ser evaluados_VLadj_evaluar regularmente_ADV_regular al_PAL_al igual_ADJ_igual que_CQUE_que el_ART_el grupo_NC_grupo,ART NC VSfin VLadj ADV PAL ADJ CQUE ART NC,False,True,1
H32,H32_medicine_50,left,['número'],[None],un número de serie por ejemplo HBB,"serie, empleando el nombre del locus seguido de un asterisco y un número de serie por ejemplo HBB* 0403. En marzo de 1995 la revista Trends in Genetics",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"un_ART_un número_NC_número de_PREP_de serie_NC_serie,_CM_, por_PREP_por ejemplo_NC_ejemplo HBB_NP_HBB",ART NC PREP NC PREP NC NP,False,True,1
H32,H32_medicine_37,left,"['gametos', 'paternos', 'gametos paternos']",[None],gametos paternos se forman en igual proporción,"a la producción de gametos paternos o no entrecruzados. Los dos gametos paternos se forman en igual proporción. Aunque el ligamiento completo entre dos genes ocurre raramente, la",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,gametos_NC_gameto paternos_ADJ_paterno se_SE_se forman_VLfin_formar en_PREP_en igual_ADJ_igual proporción_NC_proporción,NC ADJ SE VLfin PREP ADJ NC,False,True,1
H32,H32_medicine_49,left,"['dedos', 'cinc', 'dedos de cinc']",[None],los dedos de cinc del tipo FTIIIA,"de hormonas indican que, a pesar de algunas semejanzas estructurales con los dedos de cinc del tipo FTIIIA, esos motivos se parecen más, desde el punto de vista",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,los_ART_el dedos_NC_dedo de_PREP_de cinc_NC_cinc del_PDEL_del tipo_NC_tipo FTIIIA_NP_FTIIIA,ART NC PREP NC PDEL NC NP,True,False,1
H32,H32_medicine_32,left,"['tratamiento', 'enfermedades']",[None],el tratamiento de algunas enfermedades por ejemplo la hipercolesterolemia,"afectar la producción de proteínas del paciente. A la inversa, el tratamiento de algunas enfermedades por ejemplo la hipercolesterolemia, podría basarse en la estimulación de la transcripción de ciertos genes",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"el_ART_el tratamiento_NC_tratamiento de_PREP_de algunas_QU_alguno enfermedades_NC_enfermedad,_CM_, por_PREP_por ejemplo_NC_ejemplo la_ART_el hipercolesterolemia_NC_hipercolesterolemia",ART NC PREP QU NC PREP NC ART NC,True,False,1
H32,H32_medicine_3,left,"['par', 'idénticas']",[None],par son idénticas al igual que las cadenas,". Como se determinó con anterioridad, las cadenas pesadas de cada par son idénticas al igual que las cadenaslivianas de cada par. Figura 3-6 Esquema de Wu y Kabat",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"par_NC_par son_VSfin_ser idénticas_ADJ_idéntico,_CM_, al_PAL_al igual_ADJ_igual que_CQUE_que las_ART_el cadenas_NC_cadena",NC VSfin ADJ PAL ADJ CQUE ART NC,False,True,1
H32,H32_medicine_40,left,"['cantidades', 'bacterias', 'bacterias vivas']",[None],cantidades de bacterias vivas del tipo BIS,"¡ El análisis de la sangre de los ratones muertos mostró grandes cantidades de bacterias vivas del tipo BIS(virulentas)! Hasta donde se pudo determinar, el tipo",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,cantidades_NC_cantidad de_PREP_de bacterias_NC_bacteria vivas_ADJ_vivo del_PDEL_del tipo_NC_tipo BIS_NC_bis,NC PREP NC ADJ PDEL NC NC,False,False,1
H32,H32_medicine_54,none,[None],[None],programas nacionales al igual que la Unión,"Reino Unido y algunos países de la antigua URSS que han establecido programas nacionales al igual que la UniónEuropea a nivel transnacional. Además, los países nórdicos han propuesto",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,"programas_NC_programa nacionales_ADJ_nacional,_CM_, al_PAL_al igual_ADJ_igual que_CQUE_que la_ART_el Unión_NC_unión",NC ADJ PAL ADJ CQUE ART NC,True,False,1
H32,H32_medicine_36,left,['combinaciones'],[None],combinaciones en F2 con igual frecuencia,"al azar en la autofecundación de la F1, se formarán cuatro combinaciones en F2 con igual frecuencia: (1) alto / alto (2) alto /",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,combinaciones_NC_combinación en_PREP_en F2_NP_F2 con_PREP_con igual_ADJ_igual frecuencia_NC_frecuencia,NC PREP NP PREP ADJ NC,False,True,1
H33,H33_medicine_15,left,"['parejas', 'cromosomas', 'parejas de cromosomas']",[None],las parejas de cromosomas es decir una dotación,"o esporas, haploides tienen exactamente un miembro de cada una de las parejas de cromosomas es decir una dotaciónhaploide completa. Después de la fusión de los dos gametos en",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"las_ART_el parejas_NC_pareja de_PREP_de cromosomas_NC_cromosoma,_CM_, es_VSfin_ser decir_VLinf_decir,_CM_, una_ART_un dotación_NC_dotación",ART NC PREP NC VSfin VLinf ART NC,False,True,1
H33,H33_medicine_14,left,"['detección', 'sensibilidad']",[None],la falta de detección o baja sensibilidad es decir un aumento,enfermos de la población. Existe un equilibrio entre el impacto de la falta de detección o baja sensibilidad es decir un aumentode la tasa de falsos negativos) y la baja especificidad (,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"la_ART_el falta_NC_falta de_PREP_de detección_NC_detección o_CC_o baja_ADJ_bajo sensibilidad_NC_sensibilidad (_LP_(es_VSfin_ser decir_VLinf_decir,_CM_, un_ART_un aumento_NC_aumento",ART NC PREP NC CC ADJ NC LP VLinf ART NC,False,True,1
H33,H33_medicine_18,both,"['loci', 'donante', 'receptor']",['secuencias'],los loci donante y receptor es decir las secuencias,. También puede ocurrir en las secuencias que se localizan cerca de los loci donante y receptor es decir las secuenciasconsenso descritas en el capítulo 2. Cuando estas mutaciones tienen lugar,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"los_ART_el loci_NC_loci donante_NC_donante y_CC_y receptor_NC_receptor es_VSfin_ser decir_VLinf_decir,_CM_, las_ART_el secuencias_NC_secuencia",ART NC NC CC NC VSfin VLinf ART NC,False,True,1
H33,H33_medicine_4,both,"['genes', 'responsables', 'imitador', 'genes responsables']",['genes'],los genes responsables de su talento imitador es decir los genes,"rango social, multiplicando sus oportunidades de supervivencia y ayudando a difundir los genes responsables de su talento imitador es decir los genesque dieron lugar a sus grandes cerebros especializados en una imitación atenta",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"los_ART_el genes_NC_gen|genes responsables_ADJ_responsable de_PREP_de su_PPO_suyo talento_NC_talento imitador_ADJ_imitador,_CM_, es_VSfin_ser decir_VLinf_decir,_CM_, los_ART_el genes_NC_gen|genes",ART NC ADJ PREP PPO NC ADJ VSfin VLinf ART NC,True,False,1
H33,H33_medicine_22,both,"['probabilidad', 'probabilidad conjunta']",['probabilidad'],la probabilidad conjunta es decir la probabilidad,"sucesos, multiplicamos la probabilidad previa por la probabilidad condicional para obtener la probabilidad conjunta es decir la probabilidadde que ambos sucesos ocurran juntos, un concepto descrito en el",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"la_ART_el probabilidad_NC_probabilidad conjunta_ADJ_conjunto (_LP_(es_VSfin_ser decir_VLinf_decir,_CM_, la_ART_el probabilidad_NC_probabilidad",ART NC ADJ LP VLinf ART NC,True,False,1
H34,H34_medicine_352,both,"['descubrimientos', 'casi', 'simultáneos']",['hallazgo'],descubrimientos casi simultáneos el hallazgo,"1959 se inició una nueva era en la genética médica con dos descubrimientos casi simultáneos el hallazgode Lejeune y cols., de que los enfants mongoliens (",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,(DET) X : (DET) Y,descubrimientos_NC_descubrimiento casi_ADV_casi simultáneos_ADJ_simultáneo:_COLON_: el_ART_el hallazgo_NC_hallazgo,NC ADV ADJ ART NC,False,True,1
H34,H34_medicine_108,left,['unidades'],[None],unidades sin carga los metilfosfonatos,metilo (CH3). Convertían así los fosfatos cargados negativamente en unidades sin carga los metilfosfonatos. De esa manera los oligonucleótidos entraban mejor en las células y,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,unidades_NC_unidad sin_PREP_sin carga_NC_carga:_COLON_: los_ART_el metilfosfonatos_NC_metilfosfonatos,NC PREP NC ART NC,False,False,2
H34,H34_medicine_166,both,['término'],['determinación'],el término inglés staging determinación,tumor. Esta evaluación o proceso de estadificación (neologismo que traduce el término inglés staging determinacióndel estadio particular que ha alcanzado una condición o enfermedad progresiva),« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,True,,el_ART_el término_NC_término inglés_ADJ_inglés staging_NC_staging:_COLON_: determinación_NC_determinación,ART NC ADJ NC NC,True,False,1
H34,H34_medicine_420,both,"['técnicas', 'disciplinas']",['epidemiología'],técnicas de tres disciplinas dispares la epidemiología,", pues, forzados a recurrir a la combinación de conocimientos y técnicas de tres disciplinas dispares la epidemiologíadel sida, la genética molecular humana y la genética de poblaciones",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,técnicas_NC_técnica de_PREP_de tres_CARD_tres disciplinas_NC_disciplina dispares_VLfin_disparar:_COLON_: la_ART_el epidemiología_NC_epidemiología,NC PREP CARD NC VLfin ART NC,False,True,1
H34,H34_medicine_407,both,"['proteínas', 'secretan']",['citoquinas'],las proteínas que secretan las citoquinas,". Las células T y las B se comunican entre sí mediante las proteínas que secretan las citoquinas. Existen además otras células, como las células presentadoras del antígeno",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,las_ART_el proteínas_NC_proteína que_CQUE_que secretan_VLfin_secretar:_COLON_: las_ART_el citoquinas_NC_citoquina,ART NC CQUE VLfin ART NC,True,False,1
H34,H34_medicine_165,left,['técnica'],[None],la técnica puede automatizarse en su totalidad un técnico,"mutaciones genéticas específicas, como la de ras. De hecho, la técnica puede automatizarse en su totalidad un técnicode laboratorio necesita sólo una gota de orina y una de sangre",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,la_ART_el técnica_NC_técnica puede_VMfin_poder automatizarse_VLinf_automatizar en_PREP_en su_PPO_suyo totalidad_NC_totalidad:_COLON_: un_ART_un técnico_NC_técnico,ART NC VMfin VLinf PREP PPO NC ART NC,False,True,1
H34,H34_medicine_215,left,"['resistencia', 'hormona']",[None],la resistencia a la hormona incapacidad,"la insulina. Una de las primeras manifestaciones de la DMNID es la resistencia a la hormona incapacidaddel músculo, tejido adiposo o hígado de responder eficientemente ante elevados",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,la_ART_el resistencia_NC_resistencia a_PREP_a la_ART_el hormona_NC_hormona:_COLON_: incapacidad_NC_incapacidad,ART NC PREP ART NC NC,True,False,1
H34,H34_medicine_173,none,[None],[None],RET cifra,". Implicado en cánceres de mama, glándulas salivales y ovario - RET cifraun receptor de factor de crecimiento. Implicado en el cáncer de",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,"  RET_NP_RET:_COLON_: cifra_NC_cifra
MDM2_NP_MDM2:_COLON_: cifra_NC_cifra",NP NC NP NC,False,False,1
H34,H34_medicine_35,both,['reproducción'],['conducta'],la reproducción la conducta,y hormonal de dos de las conductas sexualmente dimórficas más importantes para la reproducción la conductasexual y la conducta maternal. Desarrollo sexual El sexo cromosómico de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,la_ART_el reproducción_NC_reproducción:_COLON_: la_ART_el conducta_NC_conducta,ART NC ART NC,False,True,2
H34,H34_medicine_447,left,"['fármaco', 'poderoso']",[None],fármaco poderoso el enterococo,"de los años ochenta, se sabe que es resistente a este fármaco poderoso el enterococoresistente a la vancomicina (VRE). En la mayoría de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,fármaco_NC_fármaco poderoso_ADJ_poderoso:_COLON_: el_ART_el enterococo_NC_enterococo,NC ADJ ART NC,False,False,4
H34,H34_medicine_68,both,"['fármacos', 'fármacos eficaces']",['clomipramina'],fármacos eficaces la clomipramina,"la terapia, farmacológica. Hasta ahora, se han identificado tres fármacos eficaces la clomipramina, la fluoxetina y la fluvoxamina. Aunque estos fármacos también son",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,fármacos_NC_fármaco eficaces_ADJ_eficaz:_COLON_: la_ART_el clomipramina_NC_clomipramina,NC ADJ ART NC,False,False,4
