id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,tags,global_freq,full_global_freq,inclusive,exclusive,comment,non sure,check,global_freq_oui,global_freq_non
H06,H6_medicine_67,medicine,hyp_coordonné,none,[None],[None],._FS_. Las_ART_el hadas_VLfin_hadar «_SYM_«repiten_VLfin_repetir una_ART_un y_CC_y otra_QU_otro vez_NC_vez las_ART_el,Las hadas repiten una y otra vez las,Los personajes míticos de los cuentos son a menudo músicos y narradores Las hadas repiten una y otra vez lascanciones que han oído» y pueden «seducir» a los,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",FS ART VLfin SYM ART CC QU NC ART,1,1,False,True,,False,,0,1
H06,H6_medicine_120,medicine,hyp_coordonné,both,"['clonado', 'gen']",['fragmento'],"Series([], )",la que se ha clonado el gen u otro fragmento de,realizar un southern». Vector: la molécula de DNA en la que se ha clonado el gen u otro fragmento deDNA de interés. Puede replicarse en un huésped particular. Algunos,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART CQUE SE VHfin VLadj ART NC CC QU NC PREP,1,0,True,False,,False,,1,0
H06,H6_medicine_59,medicine,hyp_coordonné,right,[None],['técnicas'],._FS_. Mediante_PREP_mediante la_ART_el mamografía_NC_mamografía y_CC_y otras_QU_otro técnicas_NC_técnica de_PREP_de,Mediante la mamografía y otras técnicas de,"médicos seguir de cerca a los miembros de las familias genéticamente susceptibles Mediante la mamografía y otras técnicas deexamen tradicionales se pueden detectar tumores precoces. Ahora bien, como",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,FS PREP ART NC CC QU NC PREP,1,1,True,False,,False,,1,0
H06,H6_medicine_85,medicine,hyp_coordonné,both,"['inferior', 'hombres']",['superior'],",_CM_, uno_CARD_uno inferior_ADJ_inferior para_PREP_para los_ART_el hombres_NC_hombre y_CC_y otro_QU_otro superior_ADJ_superior para_PREP_para",uno inferior para los hombres y otro superior para,umbral de la distribución de predisposición. Esta figura muestra dos umbrales uno inferior para los hombres y otro superior paralas mujeres (como en la estenosis pilórica). Riesgos de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",CM CARD ADJ PREP ART NC CC QU ADJ PREP,1,2,False,True,,False,,0,1
H06,H6_medicine_188,medicine,hyp_coordonné,both,['irinotecan'],['inhibidor'],(_LP_(excepto_PREP_excepto irinotecan_VLfin_irinotecan u_CC_o otro_QU_otro inhibidor_ADJ_inhibidor de_PREP_de,excepto irinotecan u otro inhibidor de,"antibióticos, analgésicos, transfusiones, corticoides o cualquier otro tratamiento sintomático excepto irinotecan u otro inhibidor dela topoisomerasa I) y / o la asistencia de un psicoterapeuta",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,LP VLfin CC QU ADJ PREP,1,1,True,False,,False,,1,0
H06,H6_medicine_15,medicine,hyp_coordonné,both,"['virus', 'influenza']",['virus'],adaptación_NC_adaptación al_PAL_al frío_NC_frío del_PDEL_del virus_NC_virus influenza_NC_influenza y_CC_y otros_QU_otro virus_NC_virus respiratorios_ADJ_respiratorio,adaptación al frío del virus influenza y otros virus respiratorios,especies supresoras de microbacterias en el medio local. La atenuación por adaptación al frío del virus influenza y otros virus respiratoriosparece promisoria; dos microorganismos pueden crecer a temperaturas menores (32-34,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC PAL NC PDEL NC NC CC QU NC ADJ,1,1,True,False,,False,,1,0
H06,H6_medicine_41,medicine,hyp_coordonné,both,"['fibrosis', 'fibrosis quística']","['enfermedades', 'enfermedades humanas']",genéticos_ADJ_genético que_CQUE_que imiten_VLfin_imitar la_ART_el fibrosis_NC_fibrosis quística_ADJ_quístico y_CC_y otras_QU_otro enfermedades_NC_enfermedad humanas_ADJ_humano,genéticos que imiten la fibrosis quística y otras enfermedades humanas,". Prometedora resulta también la producción rápida de animales portadores de defectos genéticos que imiten la fibrosis quística y otras enfermedades humanas. Cierta información se ha recabado de los ratones, pero éstos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ADJ CQUE VLfin ART NC ADJ CC QU NC ADJ,1,1,True,False,,False,,1,0
H06,H6_medicine_20,medicine,hyp_coordonné,left,"['defecto', 'hereditario', 'defecto hereditario']",[None],por_PREP_por un_ART_un defecto_NC_defecto hereditario_ADJ_hereditario en_PREP_en uno_CARD_uno u_CC_o otro_QU_otro de_PREP_de esos_DM_ese,por un defecto hereditario en uno u otro de esos,". No tardó en confirmarse que ese tipo de ceguera venía determinado por un defecto hereditario en uno u otro de esosdos genes. En el futuro, las enzimas o los propios",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP ART NC ADJ PREP CARD CC QU PREP DM,1,1,False,True,,False,,0,1
H06,H6_medicine_166,medicine,hyp_coordonné,both,['cáncer'],"['patologías', 'similares', 'patologías similares']","Series([], )",futuro destinados a remediar el cáncer y otras patologías similares,proteínas en su propio interés. Se espera que los fármacos del futuro destinados a remediar el cáncer y otras patologías similaresconsistan en compuestos químicos que actúen sobre los proteosomas y las vías,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC VLadj PREP VLinf ART NC CC QU NC ADJ,1,0,True,False,,False,,1,0
H07,H7_medicine_81,medicine,hyp_coordonné,left,['bacteriana'],[None],bacteriana_ADJ_bacteriano o_CC_o de_PREP_de otro_QU_otro tipo-_NC_tipo- se_SE_se,bacteriana o de otro se,"por deslizamiento entre secuencias complementarias. Antes de que una célula - bacteriana o de otro sedivida, ha de duplicarse su ADN. En este proceso complicado",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",ADJ CC PREP QU NC SE,1,1,False,True,,False,CHECK PATRON,0,1
H07,H7_medicine_269,medicine,hyp_coordonné,both,['célula'],['célula'],hay_VHfin_haber en_PREP_en la_ART_el misma_ADJ_mismo célula_NC_célula o_CC_o en_PREP_en otra_QU_otro célula_NC_célula T_ACRNM_T,hay en la misma célula o en otra célula T,"de Fas presente en las células activadas se une al Fas que hay en la misma célula o en otra célula Tactivada, en el sitio donde se ha desencadenado la infección.",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",VHfin PREP ART ADJ NC CC PREP QU NC ACRNM,1,1,False,True,,False,,0,1
H07,H7_medicine_311,medicine,hyp_coordonné,both,['sujetos'],['tipo'],en_PREP_en sujetos_NC_sujeto sanos_ADJ_sano o_CC_o control_NC_control o_CC_o con_PREP_con otro_QU_otro tipo_NC_tipo de_PREP_de,en sujetos sanos o control o con otro tipo de,materna. - Identificar la mutación exclusivamente en familias afectas y no en sujetos sanos o control o con otro tipo deneuropatía óptica. - La mutación no debe coexistir con otras mutaciones,« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",PREP NC ADJ CC NC CC PREP QU NC PREP,1,1,False,True,,False,,0,1
H07,H7_medicine_188,medicine,hyp_coordonné,both,['esquizofrenia'],['principales'],la_ART_el esquizofrenia_NC_esquizofrenia y_CC_y otras_QU_otro psicosis_NC_psicosis principales_ADJ_principal,la esquizofrenia y otras psicosis principales,"hipertensión esencial, la diabetes, la enfermedad de arteras coronarlas, la esquizofrenia y otras psicosis principaleslas imperfecciones del tratamiento reflejan la ignorancia de la etiología. Enfermedades",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC CC QU NC ADJ,1,5,True,False,,False,,1,0
H07,H7_medicine_106,medicine,hyp_coordonné,both,['alelos'],"['heterozigotos', 'alelos']",M_ALFS_M tienen_VLfin_tener 72_CARD_@card@ alelos_NC_alelo M_ALFS_M y_CC_y los_ART_el 49_CARD_@card@ heterozigotos_NC_heterozigoto MN_NP_MN tienen_VLfin_tener otros_QU_otro 48_CARD_@card@ alelos_NC_alelo,M tienen alelos M y los heterozigotos MN tienen otros alelos,"MN y 16 del tipo N. Los 36 individuos del tipo M tienen alelos M y los heterozigotos MN tienen otros alelosM. Es decir, en la población hay 72 + 48",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ALFS VLfin CARD NC ALFS CC ART CARD NC NP VLfin QU CARD NC,1,1,True,False,,False,,1,0
H07,H7_medicine_90,medicine,hyp_coordonné,both,"['infección', 'virus', 'sida', 'infección del virus']","['agentes', 'infecciosos', 'agentes infecciosos']","la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso
la_ART_el infección_NC_infección del_PDEL_del virus_NC_virus del_PDEL_del sida_NC_sida y_CC_y otros_QU_otro agentes_NC_agente infecciosos_ADJ_infeccioso",la infección del virus del sida y otros agentes infecciosos,"químicas (espermicidas u otras formulaciones más selectivas). Para evitar la infección del virus del sida y otros agentes infecciosos, la barrera química tendría que cubrir, cuando menos, la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PDEL NC PDEL NC CC QU NC ADJ ART NC PDEL NC PDEL NC CC QU NC ADJ,2,0,True,False,,False,,2,0
H07,H7_medicine_313,medicine,hyp_coordonné,both,"['inicialmente', 'rutinario']",['posteriormente'],utilizó_VLfin_utilizar inicialmente_ADV_inicial un_ART_un procedimiento_NC_procedimiento rutinario_ADJ_rutinario y_CC_y posteriormente_ADV_posterior|posteriormente otros_QU_otro de_PREP_de los_ART_el,utilizó inicialmente un procedimiento rutinario y posteriormente otros de los,familias estudiadas en Canadá a la mutación 14484 en las que se utilizó inicialmente un procedimiento rutinario y posteriormente otros de losreferidos más específicos. Se han propuesto numerosas hipótesis que tratan de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",VLfin ADV ART NC ADJ CC ADV QU PREP ART,1,1,False,True,,False,,0,1
H07,H7_medicine_226,medicine,hyp_coordonné,both,['levaduras'],"['líneas', 'celulares', 'líneas celulares']",levaduras_NC_levadura u_CC_o otras_QU_otro líneas_NC_línea celulares_ADJ_celular,levaduras u otras líneas celulares,"períodos largos requiere precauciones extremas para evitar la contaminación por microorganismos, levaduras u otras líneas celularescultivadas. Los requerimientos nutricionales incluyen el uso de un medio semidefinido",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC CC QU NC ADJ,3,8,True,False,,False,,3,0
H07,H7_medicine_258,medicine,hyp_coordonné,both,['accidentes cerebrovasculares'],"['cáncer', 'patológicas', 'condiciones patológicas']","los_ART_el accidentes_NC_accidente cerebrovasculares_ADJ_cerebrovascular y_CC_y el_ART_el cáncer_NC_cáncer,_CM_, entre_PREP_entre otras_QU_otro condiciones_NC_condición patológicas_ADJ_patológico",los accidentes cerebrovasculares y el cáncer entre otras condiciones patológicas,"facilitar la aparición de la artritis reumatoide, los ataques cardíacos, los accidentes cerebrovasculares y el cáncer entre otras condiciones patológicas. Aunque se conocía desde tiempo atrás la importancia de las interacciones",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC ADJ CC ART NC PREP QU NC ADJ,1,1,True,False,X entre|y otras Y,False,CHECK PATRON,1,0
H07,H7_medicine_124,medicine,hyp_coordonné,both,['bacterias'],"['organismos', 'unicelulares', 'organismos unicelulares']",bacterias_NC_bacteria y_CC_y otros_QU_otro organismos_NC_organismo unicelulares_ADJ_unicelular,bacterias y otros organismos unicelulares,se tenia una visión bastante clara de la transcripción en procariotas ( bacterias y otros organismos unicelularesprimitivos que carecen de núcleo definido). Estos conocimientos adquiridos facilitaron,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC CC QU NC ADJ,3,8,True,False,,False,,3,0
H07,H7_medicine_222,medicine,hyp_coordonné,both,['hepatitis'],"['virus', 'virus humanos']",el_ART_el de_PREP_de la_ART_el hepatitis_NC_hepatitis B_ALFS_B y_CC_y otros_QU_otro virus_NC_virus humanos_ADJ_humano,el de la hepatitis B y otros virus humanos,"tumoral, linfotoxina y vacunas para el virus del herpes simple, el de la hepatitis B y otros virus humanos. Se dispondrá de bacterias que degraden contaminantes tales como el 2",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART PREP ART NC ALFS CC QU NC ADJ,1,1,True,False,,False,,1,0
H07,H7_medicine_304,medicine,hyp_coordonné,both,['irinotecan'],['inhibidor'],excepto_PREP_excepto irinotecan_VLfin_irinotecan u_CC_o otro_QU_otro inhibidor_ADJ_inhibidor de_PREP_de,excepto irinotecan u otro inhibidor de,", analgésicos, transfusiones, corticoides o cualquier otro tratamiento sintomático ( excepto irinotecan u otro inhibidor dela topoisomerasa I) y / o la asistencia de un psicoterapeuta",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,PREP VLfin CC QU ADJ PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_59,medicine,hyp_coordonné,both,['aprender'],['útiles'],aprender_VLinf_aprender a_PREP_a encender_VLinf_encender el_ART_el fuego_NC_fuego y_CC_y otras_QU_otro aptitudes_NC_aptitud útiles_ADJ_útil,aprender a encender el fuego y otras aptitudes útiles,"humana. Los memes empezaron a tomar el control. Además de aprender a encender el fuego y otras aptitudes útiles, se copiaron habilidades menos prácticas, como el adorno corporal o",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,VLinf PREP VLinf ART NC CC QU NC ADJ,1,1,True,False,,False,,1,0
H07,H7_medicine_60,medicine,hyp_coordonné,right,[None],['específicos'],formalización_NC_formalización de_PREP_de contratos_NC_contrato y_CC_y otros_QU_otro asuntos_NC_asunto específicos_ADJ_específico,formalización de contratos y otros asuntos específicos,"fidelidad y longevidad notables mejor que vehicula la información sobre caza, formalización de contratos y otros asuntos específicos. Los experimentos propios de la psicología social deberían mostrar que los",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC PREP NC CC QU NC ADJ,1,4,False,True,,False,,0,1
H07,H7_medicine_126,medicine,hyp_coordonné,both,"['purificar', 'factores', 'transcripción', 'factores de transcripción']",['proteínas'],purificar_VLinf_purificar incontables_ADJ_incontable factores_NC_factor de_PREP_de transcripción_NC_transcripción y_CC_y otras_QU_otro proteínas_NC_proteína de_PREP_de,purificar incontables factores de transcripción y otras proteínas de,", introduciendo una poderosa herramienta, que se utiliza desde entonces para purificar incontables factores de transcripción y otras proteínas deunión a ADN, que normalmente se hallan en cantidades ínfimas.",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,VLinf ADJ NC PREP NC CC QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_103,medicine,hyp_coordonné,both,"['tíos', 'paternos']",['tipos'],tíos_NC_tío paternos_ADJ_paterno y_CC_y los_ART_el otros_QU_otro tres_CARD_tres tipos_NC_tipo,tíos paternos y los otros tres tipos,"de tías maternas tenían una probabilidad del 8 %. Padres, tíos paternos y los otros tres tiposde primos no presentaban correlación alguna. Aunque la investigación apuntara hacia",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ADJ CC ART QU CARD NC,1,1,False,True,,False,,0,1
H07,H7_medicine_132,medicine,hyp_coordonné,left,['patógeno'],[None],patógeno_ADJ_patógeno para_PREP_para que_CQUE_que sea_VSfin_ser reconocido_VLadj_reconocer y_CC_y destruido_VLadj_destruir por_PREP_por otros_QU_otro Componentes_NC_componente del_PDEL_del,patógeno para que sea reconocido y destruido por otros Componentes del,"el microorganismo. Con más frecuencia, el anticuerpo señala el microorganismo patógeno para que sea reconocido y destruido por otros Componentes delsistema inmunológico como las proteínas del sistema de complemento y los fagocitos",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ADJ PREP CQUE VSfin VLadj CC VLadj PREP QU NC PDEL,1,1,False,True,,False,,0,1
H07,H7_medicine_289,medicine,hyp_coordonné,left,"['suministrar', 'analgésicos']",[None],"pueden_VMfin_poder suministrar_VLinf_suministrar analgésicos_ADJ_analgésico y_CC_y otros_QU_otro elementos_NC_elemento ""_QT_""",pueden suministrar analgésicos y otros elementos,"cargo de funciones cruciales que correspondían a las lesionadas o perdidas, pueden suministrar analgésicos y otros elementosextra "" e incluso facilitar la terapia génica, segregando las proteínas",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",VMfin VLinf ADJ CC QU NC QT,1,1,False,True,,False,,0,1
H07,H7_medicine_235,medicine,hyp_coordonné,both,['sucesos'],['forma'],los_ART_el sucesos_NC_suceso puede_VMfin_poder resumirse_VCLIinf_resumirse así_ADV_así xxx_NP_xxx o_CC_o de_PREP_de otra_QU_otro forma_NC_forma xxx_NP_xxx,los sucesos puede resumirse así xxx o de otra forma xxx,"la piruvato carboxilasa o la PEP carboquinasa. La secuencia global de los sucesos puede resumirse así xxx o de otra forma xxx. Como se ha mencionado anteriormente, el ácido oxálico se asimila",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC VMfin VCLIinf ADV NP CC PREP QU NC NP,1,1,False,False,,False,,0,1
H07,H7_medicine_166,medicine,hyp_coordonné,left,['función'],[None],eliminan_VLfin_eliminar la_ART_el función_NC_función de_PREP_de una_ART_un u_CC_o otra_QU_otro de_PREP_de estas_DM_este,eliminan la función de una u otra de estas,estas tres enzimas se basa en el aislamiento de muchas mutaciones que eliminan la función de una u otra de estasenzimas. Joshna Lederberg fue el primero en aislar y examinar estos,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",VLfin ART NC PREP ART CC QU PREP DM,1,1,False,True,,False,,0,1
H07,H7_medicine_147,medicine,hyp_coordonné,none,[None],[None],varios_QU_varios estados_NC_estado de_PREP_de Estados_NC_estado Unidos_NP_Unidos y_CC_y en_PREP_en otras_QU_otro naciones_NC_nación se_SE_se,varios estados de Estados Unidos y en otras naciones se,"la intervención y la prevención eficaces. En fecha reciente, en varios estados de Estados Unidos y en otras naciones sehan instaurado programas de detección para la identificación de neonatos con hemoglobinopatías",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,QU NC PREP NC NP CC PREP QU NC SE,1,1,True,False,,False,,1,0
H07,H7_medicine_239,medicine,hyp_coordonné,left,['segmento'],[None],un_ART_un segmento_NC_segmento D_ALFS_D y_CC_y otro_QU_otro J_ALFS_J se_SE_se,un segmento D y otro J se,"un gen completo de región variable. Para las cadenas pesadas, un segmento D y otro J seyuxtaponen y después se combinan con un segmento V. As '",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ALFS CC QU ALFS SE,1,1,False,True,"""autre"" non!",False,,0,1
H07,H7_medicine_19,medicine,hyp_coordonné,both,['contaminarse'],['rehúsan'],de_PREP_de casa_NC_casa porque_CSUBX_porque temen_VLfin_temer contaminarse_VLinf_contaminarse y_CC_y rehúsan_VLfin_rehusar tocar_VLinf_tocar a_PREP_a otros_QU_otro miembros_NC_miembro de_PREP_de,de casa porque temen contaminarse y rehúsan tocar a otros miembros de,"y tienden sus ropas constantemente. Algunos sujetos tienen miedo de salir de casa porque temen contaminarse y rehúsan tocar a otros miembros desu familia. Si accidentalmente se «contaminan», generalmente llevan",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP NC CSUBX VLfin VLinf CC VLfin VLinf PREP QU NC PREP,1,1,False,True,,False,,0,1
H07,H7_medicine_170,medicine,hyp_coordonné,both,['polimerasa'],['factores'],une_VLfin_unir a_PREP_a la_ART_el RNA_ADJ_RNA polimerasa_NC_polimerasa o_CC_o a_PREP_a otros_QU_otro factores_NC_factor de_PREP_de,une a la RNA polimerasa o a otros factores de,agrupaciones de aminoácidos que desempeñan una función específica. Esta región se une a la RNA polimerasa o a otros factores detranscripción. La presencia de dominios separados en los factores de transcripción,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,VLfin PREP ART ADJ NC CC PREP QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_12,medicine,hyp_coordonné,both,"['nacimiento', 'ratas']",['especies'],del_PDEL_del nacimiento_NC_nacimiento en_PREP_en las_ART_el ratas_NC_rata y_CC_y en_PREP_en varias_QU_varios otras_QU_otro especies_NC_especie de_PREP_de,del nacimiento en las ratas y en varias otras especies de,"suerte para los experimentadores, este período crítico tiene lugar poco después del nacimiento en las ratas y en varias otras especies deroedores, que nacen en una condición bastante inmadura. Así,",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,PDEL NC PREP ART NC CC PREP QU QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_228,medicine,hyp_coordonné,left,"['trastornos', 'trastornos raros']",[None],en_PREP_en particular_ADJ_particular para_PREP_para trastornos_NC_trastorno raros_ADJ_raro u_CC_o otros_QU_otro en_PREP_en los_ART_el,en particular para trastornos raros u otros en los,"Encontrar familias adecuadas, sin embargo, puede constituir un reto, en particular para trastornos raros u otros en losque las personas afectadas mueren en edad temprana (y, por",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",PREP ADJ PREP NC ADJ CC QU PREP ART,1,1,False,True,,False,,0,1
H07,H7_medicine_182,medicine,hyp_coordonné,both,"['complejo', 'factores', 'factores genéticos']",['frecuencia'],condición_NC_condición presenta_VLfin_presentar un_ART_un interjuego_NC_interjuego complejo_ADJ_complejo y_CC_y frustrante_ADJ_frustrante de_PREP_de factores_NC_factor genéticos_ADJ_genético y_CC_y otros_QU_otro con_PREP_con frecuencia_NC_frecuencia,condición presenta un interjuego complejo y frustrante de factores genéticos y otros con frecuencia,"destaca el de la enfermedad de Alzheimer (EA). Esta condición presenta un interjuego complejo y frustrante de factores genéticos y otros con frecuenciano determinados. Aunque la genética tiene sin duda un papel,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC VLfin ART NC ADJ CC ADJ PREP NC ADJ CC QU PREP NC,1,1,False,True,,False,,0,1
H07,H7_medicine_163,medicine,hyp_coordonné,left,['aminoácidos'],[None],aminoácidos_NC_aminoácido y_CC_y otras_QU_otro moléculas_NC_molécula esenciales_ADJ_esencial,aminoácidos y otras moléculas esenciales,"para la síntesis proteica en la célula: ribosomas, tRNA, aminoácidos y otras moléculas esencialespara la traducción. Para seguir (o rastrear) la síntesis",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC CC QU NC ADJ,3,8,True,False,,False,,3,0
H07,H7_medicine_89,medicine,hyp_coordonné,left,['espermicidas'],[None],espermicidas_ADJ_espermicidas u_CC_o otras_QU_otro formulaciones_NC_formulación más_ADV_más,espermicidas u otras formulaciones más,"y, en cierto grado, el diafragma) o químicas ( espermicidas u otras formulaciones másselectivas). Para evitar la infección del virus del sida y",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ADJ CC QU NC ADV,1,1,True,False,,False,,1,0
H07,H7_medicine_176,medicine,hyp_coordonné,both,['madre'],['mitad'],sido_VSadj_ser aportados_VLadj_aportar por_PREP_por la_ART_el madre_NC_madre y_CC_y la_ART_el otra_QU_otro mitad_NC_mitad por_PREP_por,sido aportados por la madre y la otra mitad por,"fertilizado y sus 46 cromosomas, la mitad de los cuales han sido aportados por la madre y la otra mitad porel padre? La forma más simple de cartografía es mediante los",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",VSadj VLadj PREP ART NC CC ART QU NC PREP,1,1,False,True,,False,,0,1
H07,H7_medicine_202,medicine,hyp_coordonné,both,"['recombinante', 'gen']",['secuencia'],recombinante_ADJ_recombinante que_CQUE_que contiene_VLfin_contener un_ART_un gen_NC_gen u_CC_o otra_QU_otro secuencia_NC_secuencia de_PREP_de,recombinante que contiene un gen u otra secuencia de,un cDNA». Clon / clonación: una molécula de DNA recombinante que contiene un gen u otra secuencia deDNA de interés. El acto de generar dicha molécula. Expresiones,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ADJ CQUE VLfin ART NC CC QU NC PREP,1,1,True,False,,False,,1,0
H07,H7_medicine_248,medicine,hyp_coordonné,both,['carbohidratos'],['sustancias'],carbohidratos_NC_carbohidrato y_CC_y otras_QU_otro sustancias_NC_sustancia en_PREP_en,carbohidratos y otras sustancias en,"y todo un surtido de restos celulares: ARN, proteínas, carbohidratos y otras sustancias enmenor cuantía. Fijando las proteínas con detergente y reduciendo la concentración",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC CC QU NC PREP,1,6,True,False,,False,,1,0
H07,H7_medicine_139,medicine,hyp_coordonné,both,"['espina', 'espina bífida']","['encefalocele', 'formas', 'menos']",espina_NC_espina bífida_ADJ_bífido y_CC_y encefalocele_NC_encefalocele (_LP_(así_ADV_así como_CSUBX_como otras_QU_otro formas_NC_forma menos_ADV_menos,espina bífida y encefalocele así como otras formas menos,"(NTD: neural tube defects), que incluyen anencefalia, espina bífida y encefalocele así como otras formas menoscomunes), representan una de las clases más importantes de defectos",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ADJ CC NC LP CSUBX QU NC ADV,1,1,False,True,,False,,0,1
H07,H7_medicine_13,medicine,hyp_coordonné,left,['riñones'],[None],uno_CARD_uno en_PREP_en los_ART_el riñones_NC_riñón y_CC_y el_ART_el otro_QU_otro en_PREP_en el_ART_el,uno en los riñones y el otro en el,al menos dos grupos de receptores que cumplen esta doble función: uno en los riñones y el otro en elcorazón y en los grandes vasos sanguíneos. Figura Detección de hipovolemia,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",CARD PREP ART NC CC ART QU PREP ART,1,1,False,True,,False,,0,1
H07,H7_medicine_28,medicine,hyp_coordonné,both,"['glomerulonefritis', 'ovejas']","['modelos', 'animales', 'modelos animales']",Freund_NP_Freund produce_VLfin_producir glomerulonefritis_NC_glomerulonefritis en_PREP_en ovejas_NC_oveja y_CC_y otros_QU_otro modelos_NC_modelo animales_NC_animal,Freund produce glomerulonefritis en ovejas y otros modelos animales,inyección de preparados xxx heterólogos de reacción cruzada en adyuvante completo de Freund produce glomerulonefritis en ovejas y otros modelos animalesde experimentación. Pueden captarse los anticuerpos anti-xxx por coloración por inmunofluorescencia,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NP VLfin NC PREP NC CC QU NC NC,1,1,True,False,,False,,1,0
H07,H7_medicine_295,medicine,hyp_coordonné,both,['causar'],"['efectos', 'secundarios', 'efectos secundarios']",Pueden_VMfin_poder causar_VLinf_causar confusión_NC_confusión y_CC_y otros_QU_otro efectos_NC_efecto secundarios_ADJ_secundario,Pueden causar confusión y otros efectos secundarios,"de acción se sustenta en mecanismos distintos, presentan graves inconvenientes. Pueden causar confusión y otros efectos secundariosneurológicos y no son eficaces contra una de las dos clases principales",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,VMfin VLinf NC CC QU NC ADJ,1,2,True,False,,False,,1,0
