id,presence,candidate_term_left,candidate_term_right,occurrence,full_context,topic,sub_id,relational_semantic_type
H34,both,"['combinaciones', 'combinaciones posibles']",['cromosoma'], combinaciones posibles el cromosoma,"Bajo la hipótesis de ligamiento, el padre puede transmitir únicamente dos combinaciones posibles el cromosomacon el gen patológico y con xxx, o el otro cromosoma",medicine,H34_medicine_300,hyp_d'exemplification
H34,both,['probabilidades'],['probabilidad'], la relación de dos probabilidades la probabilidad,se encuentren separados por un número determinado de centiMorgan pueden calcularse midiendo la relación de dos probabilidades la probabilidadde ligamiento a una distancia determinada dividida por la probabilidad de no,medicine,H34_medicine_301,hyp_d'exemplification
H34,both,"['número', 'anomalías', 'físicas', 'anomalías físicas']",['onfalocele'], número de anomalías físicas onfalocele,"ejemplo consideremos un niño grande para su edad gestacional y con cierto número de anomalías físicas onfalocele(protrusión intestinal en el ombligo), lengua grande, hemangioma",medicine,H34_medicine_302,hyp_d'exemplification
H34,none,[None],[None], el paso del tiempo El consejo,of Human Genetics formuló una definición del consejo genético que ha resistido el paso del tiempo El consejogenético es un proceso de comunicación que trata de los problemas humanos,medicine,H34_medicine_303,hyp_d'exemplification
H34,none,[None],[None], intuición se confirma el hecho,"conjuntas. Una vez efectuado el análisis bayesiano, observamos que nuestra intuición se confirma el hechode que la mujer en cuestión tuviera tres hilos normales reduce de",medicine,H34_medicine_304,hyp_d'exemplification
H34,both,"['genético', 'consejo genético']",['tratamiento'], El consejo genético incluye cinco temas tratamiento,"tiempo necesario para la exposición de los sentimientos y los pensamientos. El consejo genético incluye cinco temas tratamientomédico, determinación del riesgo, opciones de riesgo, toma de",medicine,H34_medicine_305,hyp_d'exemplification
H34,right,[None],['familias'], puntos generales Las familias,"del objetivo del consejo genético. Sin embargo, pueden establecerse algunos puntos generales Las familiastienden a recordar los riesgos de recurrencia relativamente bien. Una carta",medicine,H34_medicine_306,hyp_d'exemplification
H34,left,"['genético', 'consejo genético']",[None], Transmisión del consejo genético consejeros,temas que rodean la toma de decisión y el apoyo psicosocial. Transmisión del consejo genético consejerosgenéticos y grupos de apoyo Desde que el consejo genético apareció como,medicine,H34_medicine_307,hyp_d'exemplification
H34,both,"['existencia', 'genes', 'supresores', 'metástasis', 'genes supresores']",['genes'], la existencia de genes supresores de metástasis genes,positivos que promueven la agresividad. Ese descubrimiento nos llevó a proponer la existencia de genes supresores de metástasis genesque codifican proteínas capaces de suprimir los pasos decisivos conducentes a la,medicine,H34_medicine_308,hyp_d'exemplification
H34,left,['menos'],[None], miembros por lo menos el I,"de metaloproteinasas, existe también una familia de ITMP, con dos miembros por lo menos el Ioriginal y el nuevo ITMP-2, identificado por Stetler-Stevenson. Ambos ITMP",medicine,H34_medicine_309,hyp_d'exemplification
H34,both,"['órganos', 'epiteliales']",['cerebro'], los órganos epiteliales adultos el cerebro,"la fruta la awd es necesaria para la formación correcta de todos los órganos epiteliales adultos el cerebro, los ojos, las alas, las patas y los órganos",medicine,H34_medicine_310,hyp_d'exemplification
H34,both,"['enfermedad', 'niño']",['transposón'], la enfermedad en un niño un transposón,"acababa de saltar; mientras estudiaban hemofílicos, descubrieron la causa de la enfermedad en un niño un transposónhabía inactivado el gen responsable de un factor esencial para la coagulación",medicine,H34_medicine_311,hyp_d'exemplification
H34,both,['fortuito'],['cepas'], un hecho fortuito las cepas,dicha transferencia hubiera permanecido rodeado de misterio de no haber sido por un hecho fortuito las cepasde Kidwell habían sido parasitadas por cierta variedad de ácaros. Houck,medicine,H34_medicine_312,hyp_d'exemplification
H34,left,"['síndrome', 'frágil']",[None], síndrome X frágil la paradoja,"de tamaño podrían explicar el patrón peculiar de herencia que caracteriza al síndrome X frágil la paradojade Sherman. Según establece la genética clásica, cuando se trata",medicine,H34_medicine_313,hyp_d'exemplification
H34,both,['genético'],['impronta'], el dogma genético tradicional la impronta,"este respecto, de la posible implicación de otro fenómeno que viola el dogma genético tradicional la improntacromosómica dependiente del sexo. Impronta génica Dicta un principio fundamental de",medicine,H34_medicine_314,hyp_d'exemplification
H34,both,"['células', 'germinales', 'células germinales']",['tejidos'], células germinales los tejidos,"así suele olvidarse que la mayoría de los organismos no secuestran sus células germinales los tejidossexuales de las flores, por ejemplo, se producen a partir",medicine,H34_medicine_315,hyp_d'exemplification
H34,both,"['mutaciones', 'alélicas', 'requerir', 'tratamientos']",['talasemia'], las mutaciones alélicas pueden requerir tratamientos distintos la talasemia,"tratamiento de los dos tipos de defectos es muy diferente. Incluso las mutaciones alélicas pueden requerir tratamientos distintos la talasemiay la enfermedad drepanocítica, dos trastornos de la B-globina clínicamente diferentes",medicine,H34_medicine_316,hyp_d'exemplification
H34,left,"['mental', 'retraso mental']",[None], retraso mental irreversible el grado,"una dieta normal en los primeros meses de vida, se produce retraso mental irreversible el gradode déficit intelectual se relaciona directamente con la demora en el inicio",medicine,H34_medicine_317,hyp_d'exemplification
H34,both,['tejido'],['carcinomas'], el tejido mesenquimatoso carcinomas,", sarcomas, en los que el tumor se ha formado en el tejido mesenquimatoso carcinomas, que se originan en el tejido epitelial, y enfermedades malignas",medicine,H34_medicine_318,hyp_d'exemplification
H34,both,"['cáncer', 'tipos', 'tipos distintos']",['oncogenes'], cáncer son de dos tipos distintos oncogenes,célula. DOS CLASES DE GENES DE CÁNCER Los genes que provocan cáncer son de dos tipos distintos oncogenesy genes supresores de tumor. Ambos tipos tienen efectos opuestos en,medicine,H34_medicine_319,hyp_d'exemplification
H34,both,['transformación'],['transformación'], transformación la conclusión es importante la transformación,células normales requieren cooperación entre diferentes oncogenes activados para que se produzca transformación la conclusión es importante la transformaciónmaligna constituye un proceso de eventos múltiples que no se logra con,medicine,H34_medicine_320,hyp_d'exemplification
H34,left,['estructuras'],[None], estructuras motivos,"medios de interacción entre el factor y el ADN. Recuérdense otras estructuras motivoshélice-giro-hélice (descubiertos en 1981), dominios homeóticos y cremalleras de",medicine,H34_medicine_321,hyp_d'exemplification
H34,both,['bases'],['adenina'], bases adenina,"de azúcar desoxirribosa, un grupo fosfato y una de las cuatro bases adenina, timina, guanina o citosina. Las dos cadenas se mantienen",medicine,H34_medicine_322,hyp_d'exemplification
H34,both,"['casi', 'idéntico']",['aminoácido'], ADN de un modo casi idéntico un aminoácido,paredes. Los dedos primero y tercero de Zif268 se unen al ADN de un modo casi idéntico un aminoácidode la primera vuelta de la hélice alfa contacta con el primer,medicine,H34_medicine_323,hyp_d'exemplification
H34,both,['diferencia'],['diversidad'], diferencia a buen seguro la diversidad,con el ADN que existe entre regiones distintas del FTIIIA refleja otra diferencia a buen seguro la diversidadque reina entre secuencias de aminoácidos de los dedos de cinc del,medicine,H34_medicine_324,hyp_d'exemplification
H34,both,"['familia', 'factores', 'transcripción', 'factores de transcripción']",['receptores'], familia de factores de transcripción los receptores,se determinaron las secuencias de aminoácidos de varios miembros de una extensa familia de factores de transcripción los receptoresnucleares de hormonas. Estos factores han de unirse a un esteroide,medicine,H34_medicine_325,hyp_d'exemplification
H34,both,['dominio'],['segmento'], el dominio constan de dos partes un segmento,casi la misma configuración. Uno y otro motivo digital inscritos en el dominio constan de dos partes un segmentode aminoácidos en bucle irregular (en vez de la hoja beta,medicine,H34_medicine_326,hyp_d'exemplification
H34,both,['mutaciones'],['pérdida'], Clasificación de mutaciones pérdida,de manera muy útil por Cooper y Krawczak (1995). Clasificación de mutaciones pérdidade función versus ganancia de función La clasificación de alelos en A,medicine,H34_medicine_327,hyp_d'exemplification
H34,both,['siguientes'],['producto'], sentidos siguientes el producto,puede provocar un cambio fenotípico que vaya en uno de los dos sentidos siguientes el productopuede tener una función reducida o perderla completamente (mutación de pérdida,medicine,H34_medicine_328,hyp_d'exemplification
H34,none,[None],[None], HD Ambrose,"de función de una de las copias del gen HD no provoca HD Ambroseet al., (1994) encontraron un individuo fenotípicamente normal",medicine,H34_medicine_329,hyp_d'exemplification
H34,right,[None],['selección'], Cáncer selección,mismo individuo (o de un par de gemelos idénticos). Cáncer selecciónnatural entre las células somáticas de un organismo Las células de los,medicine,H34_medicine_330,hyp_d'exemplification
H34,right,[None],['línea'], Cromosoma 1 la línea,"y roja a lo largo de tres cromosomas. (A) Cromosoma 1 la líneacelular xxx, de cáncer de mama, es portadora de una",medicine,H34_medicine_331,hyp_d'exemplification
H34,right,[None],['línea'], Cromosoma 8 la línea,"y de una posible delación intersticial del proximal. (B) Cromosoma 8 la líneacelular xxx, de cáncer de colon, presenta una amplificación de",medicine,H34_medicine_332,hyp_d'exemplification
H34,right,[None],['línea'], Cromosoma 2 la línea,"región que contiene a MYC, en xxx. (C) Cromosoma 2 la líneacelular NIH-H69, de cáncer microcítico de pulmón, presenta tres regiones",medicine,H34_medicine_333,hyp_d'exemplification
H34,both,"['caracteres', 'defectos', 'nacimiento', 'caracteres físicos']",['familia'], caracteres físicos o defectos de nacimiento una familia,"parcialmente de la educación, pero no puede ser ignorado incluso para caracteres físicos o defectos de nacimiento una familiapuede compartir una dieta inusual o alguna medicina tradicional que puede provocar",medicine,H34_medicine_334,hyp_d'exemplification
H34,both,['loci'],['adición'], loci la adición,locus. (B) Dos loci. (C) Tres loci la adiciónde una cantidad mínima de variación «aleatoria» (ambiental o,medicine,H34_medicine_335,hyp_d'exemplification
H34,both,['superior'],['distribución'], Parte superior distribución,"dos loci, todos con frecuencias génicas de 0, 5. Parte superior distribuciónen una serie de madres. Parte central: distribuciones en los",medicine,H34_medicine_336,hyp_d'exemplification
H34,right,[None],['distribuciones'], Parte central distribuciones,"5. Parte superior: distribución en una serie de madres. Parte central distribucionesen los hijos de cada clase de madres, suponiendo emparejamientos al",medicine,H34_medicine_337,hyp_d'exemplification
H34,both,['inferior'],['distribución'], Parte inferior distribución,"hijos de cada clase de madres, suponiendo emparejamientos al azar. Parte inferior distribuciónconjunta en los hijos. Obsérvese que: (a) la",medicine,H34_medicine_338,hyp_d'exemplification
H34,left,['experimentos'],[None], experimentos pueden exponerse como sigue Herencia,dos generaciones. Las leyes que extrajo de los resultados de sus experimentos pueden exponerse como sigue Herenciaunitaria. Mendel demostró con gran claridad que no ocurre mezcla de,medicine,H34_medicine_339,hyp_d'exemplification
H34,both,"['efecto', 'materno']",['pacientes'], efecto materno los pacientes,Distrofia miotónica. Trastorno autosómico dominante de inicio y gravedad variables; efecto materno los pacientescon patología congénita tienen siempre madres afectadas. Neurofibromatosis tipo 1.,medicine,H34_medicine_340,hyp_d'exemplification
H34,both,['gametos'],['mutaciones'], los hijos a través de los gametos las mutaciones,considerarse son la segregación al azar de genes de los padres a los hijos a través de los gametos las mutacionesnuevas que no resultan infrecuentes en algunos tipos de enfermedad genética:,medicine,H34_medicine_341,hyp_d'exemplification
H34,left,"['tipos', 'enfermedad', 'genética', 'enfermedad genética', 'tipos de enfermedad']",[None], tipos de enfermedad genética las dificultades,los gametos: las mutaciones nuevas que no resultan infrecuentes en algunos tipos de enfermedad genética las dificultadespara el diagnóstico debidas a la expresión ausente o variable del gen,medicine,H34_medicine_342,hyp_d'exemplification
H34,left,"['ambiente', 'expresión', 'génica', 'expresión génica']",[None], ambiente en la expresión génica la incapacidad,del gen involucrado; los posibles efectos de otros genes y del ambiente en la expresión génica la incapacidadde los sujetos con ciertos genotipos para sobrevivir hasta el momento del,medicine,H34_medicine_343,hyp_d'exemplification
H34,both,['clonación'],['molécula'], clonación una molécula,"de cDNA», «aislar un cDNA». Clon / clonación una moléculade DNA recombinante que contiene un gen u otra secuencia de DNA",medicine,H34_medicine_344,hyp_d'exemplification
H34,right,[None],['organismo'], Huésped el organismo,«aislar un clon» o «clonar un gen». Huésped el organismoempleado para aislar y producir una molécula de DNA recombinante. Generalmente,medicine,H34_medicine_345,hyp_d'exemplification
H34,none,[None],[None], Hibridación el acto,levadura Saccharomyces cerevisiae. Expresiones: ¿ qué huésped se utilizó? Hibridación el actode dos moléculas de ácido nucleico complementarias de una sola cadena que,medicine,H34_medicine_346,hyp_d'exemplification
H34,right,[None],['colección'], Biblioteca una colección,vector particular. Expresiones: «se purificó el inserto». Biblioteca una colecciónde clones recombinantes de una secuencia que sabemos que contiene el gen,medicine,H34_medicine_347,hyp_d'exemplification
H34,none,[None],[None], Ligamiento el acto,"cDNA muscular», «una biblioteca del genoma humano». Ligamiento el actode formar enlaces de fosfodiéster para unir dos moléculas de DNA de",medicine,H34_medicine_348,hyp_d'exemplification
H34,right,[None],['filtro'], Mancha de Southern un filtro,"restricción») o «la enzima de restricción EcoRI». Mancha de Southern un filtroal que se ha transferido el DNA, a menudo después de",medicine,H34_medicine_349,hyp_d'exemplification
H34,right,[None],['molécula'], Vector la molécula,"una mancha de Souther», «realizar un southern». Vector la moléculade DNA en la que se ha clonado el gen u otro",medicine,H34_medicine_350,hyp_d'exemplification
H34,none,[None],[None], CITOGENÉTICA CLÍNICA PRINCIPIOS,técnica particular se explica con mayor detalle en el capítulo 8. CITOGENÉTICA CLÍNICA PRINCIPIOSGENERALES Y ANOMALÍAS AUTOSÓMICAS En 1959 se inició una nueva era en,medicine,H34_medicine_351,hyp_d'exemplification
H34,both,"['descubrimientos', 'casi', 'simultáneos']",['hallazgo'], descubrimientos casi simultáneos el hallazgo,"1959 se inició una nueva era en la genética médica con dos descubrimientos casi simultáneos el hallazgode Lejeune y cols., de que los enfants mongoliens (",medicine,H34_medicine_352,hyp_d'exemplification
H34,left,"['cromosomas', 'célula']",[None], cromosomas X por célula Tabla,células en interfase era siempre uno menos que la cantidad total de cromosomas X por célula TablaFenotipo sexual. Cariotipo. Corpúsculos de Barr. Varón. xxx,medicine,H34_medicine_353,hyp_d'exemplification
H34,both,['anomalías'],['varones'], anomalías raras varones,la región seudoautosómica. Este mecanismo de intercambio aberrante puede producir dos anomalías raras varonesXX y mujeres XY. Los varones XX son varones fenotípicos con,medicine,H34_medicine_354,hyp_d'exemplification
H34,right,[None],['modelos'], ADN modelos,"NaN ADN modelosy significado Mediante la observación, la experimentación y la especulación inspirada",medicine,H34_medicine_355,hyp_d'exemplification
H34,right,[None],['descubrimiento'], drama que nos ocupa el descubrimiento,"este tema en los capítulos siguientes, de modo que volvamos al drama que nos ocupa el descubrimientorevolucionario de la estructura y esencia del gen. Durante su primer",medicine,H34_medicine_356,hyp_d'exemplification
H34,right,[None],['expresión'], problemas que quedan por resolver son la expresión,"coagulación de la sangre y factores antivíricos y cancerígenos. Los principales problemas que quedan por resolver son la expresióneficaz y controlada de los genes clonados, la estabilidad de los",medicine,H34_medicine_357,hyp_d'exemplification
H34,both,"['tipos', 'unidades']",['azúcar'], tipos de unidades un azúcar,"es una macromolécula polimérica de ácido nucleico que se compone de tres tipos de unidades un azúcarde cinco carbonos (la desoxirribosa), una base que contiene",medicine,H34_medicine_358,hyp_d'exemplification
H34,both,"['bases', 'tipos']",['purinas'], Las bases son de dos tipos purinas,que contiene nitrógeno y un grupo fosfato (figura 3-1). Las bases son de dos tipos purinasy pirimidinas. En el DNA existen dos bases purínicas: adenina,medicine,H34_medicine_359,hyp_d'exemplification
H34,both,['bases'],['adenina'], el DNA existen dos bases purínicas adenina,"Las bases son de dos tipos: purinas y pirimidinas. En el DNA existen dos bases purínicas adenina(A) y guanina (G), y dos pirimidínicas",medicine,H34_medicine_360,hyp_d'exemplification
H34,both,['pirimidínicas'],['timina'], pirimidínicas timina,"adenina (A) y guanina (G), y dos pirimidínicas timina(T) y citosina (C). Los nucleótidos,",medicine,H34_medicine_361,hyp_d'exemplification
H34,left,"['divisiones', 'raciales', 'principales']",[None], divisiones raciales principales caucásicos,"de poblaciones principales cuyos acervos genéticos difieren entre sí. Existen tres divisiones raciales principales caucásicos, negros y asiáticos, cada una de las cuales tiene numerosos",medicine,H34_medicine_362,hyp_d'exemplification
H34,left,['loci'],[None], loci ADH1,"0, 00 a 0, 20). Alcohol-deshidrogenasa. Tres loci ADH1, ADH2, ADH3; la variante ADH2 es mucho más común",medicine,H34_medicine_363,hyp_d'exemplification
H34,left,"['frecuencia', 'alelo']",[None], la frecuencia observada del alelo M es xxx,"genotipo autosómico tiene dos alelos. En este ejemplo, entonces, la frecuencia observada del alelo M es xxx. De modo similar, es posible calcular la frecuencia de N",medicine,H34_medicine_364,hyp_d'exemplification
H34,left,"['combinaciones', 'alélicas', 'combinaciones alélicas']",[None], combinaciones alélicas serán xxx,"la frecuencia del otro alelo, entonces las frecuencias de las tres combinaciones alélicas serán xxxM / M M / N N / N. Una consecuencia",medicine,H34_medicine_365,hyp_d'exemplification
H34,both,['clínica'],['distribución'], relevancia clínica la distribución,desarrollo de xxx. Examinaremos ahora un ejemplo simple que tiene cierta relevancia clínica la distribuciónde niños y niñas en nacimientos sucesivos. Se supone que los,medicine,H34_medicine_366,hyp_d'exemplification
H34,left,"['niño', 'niñas']",[None], un niño y dos niñas xxx,"niños; xxx con dos niños y una niña; xxx con un niño y dos niñas xxxcon tres niñas. Por supuesto, independientemente de la distribución de",medicine,H34_medicine_367,hyp_d'exemplification
H34,left,"['hijo', 'afectado']",[None], xxx tienen un hijo afectado xxx,"riesgo (42 %). De las 37 familias detectadas, xxx tienen un hijo afectado xxxtienen dos hijos afectados; xxx tienen tres hijos afectados. Entonces",medicine,H34_medicine_368,hyp_d'exemplification
H34,left,['poblaciones'],[None], poblaciones EL MAPA GÉNICO HUMANO MAPEO,"frecuencia génica y de heterocigotos para trastornos seleccionados autosómicos recesivos en diferentes poblaciones EL MAPA GÉNICO HUMANO MAPEOGÉNICO Y ANÁLISIS DE LIGAMIENTO Los genetistas, que trabajan sobre muchos",medicine,H34_medicine_369,hyp_d'exemplification
H34,both,"['mapas', 'génicos', 'cromosomas', 'cromosomas humanos']",['mapeo'], los mapas génicos de los cromosomas humanos el mapeo,apropiado o diagnósticos precisos. Existen dos procedimientos fundamentalmente diferentes para lograr los mapas génicos de los cromosomas humanos el mapeofísico y el genético. El mapeo físico emplea varios métodos para,medicine,H34_medicine_370,hyp_d'exemplification
H34,left,"['génico', 'siguientes']",[None], génico se encuentran los siguientes Linfocitos,"frecuencia en la genética médica humana, incluyendo los estudios de mapeo génico se encuentran los siguientes Linfocitosde sangre periférica en cultivos a corto plazo. Estas células no",medicine,H34_medicine_371,hyp_d'exemplification
H34,both,"['crecimiento', 'medio']",['línea'], crecimiento en el medio HAT la línea,", sólo las células somáticas híbridas roedor / humano pueden prolongar su crecimiento en el medio HAT la líneaparental de ratón o hámster muere en medio HAT y las células",medicine,H34_medicine_372,hyp_d'exemplification
H34,both,"['trastornos', 'trastornos ligados']",['distrofia'], trastornos ligados al X distintos distrofia,") sin antecedentes conocidos de ninguna enfermedad genética se presentó con cuatro trastornos ligados al X distintos distrofiamuscular de Duchenne (DMD), enfermedad granulomatosa crónica (EGC",medicine,H34_medicine_373,hyp_d'exemplification
H34,none,[None],[None], Nota Un grupo,"KD, deficiencia de glicerocinasa, HSC, hipoplasia suprarrenal congénita. Nota Un grupode híbridos de células somáticas de ratón humano cada uno con 2",medicine,H34_medicine_374,hyp_d'exemplification
H34,left,['ecuación'],[None], la ecuación xxx,esta etapa se denomina fase logarítmica o exponencial y puede describirse por la ecuación xxxdonde xxx y al integrar la ecuación se transforma en: xxx,medicine,H34_medicine_375,hyp_d'exemplification
H34,left,['ecuación'],[None], la ecuación se obtiene xxx,"se transforma en: xxx donde xxx y tomando logaritmos naturales en la ecuación se obtiene xxx. Por tanto, la representación del logaritmo natural de la concentración",medicine,H34_medicine_376,hyp_d'exemplification
H34,left,['generaciones'],[None], generaciones sería xxx,", el número de células, Nt, presente después de n generaciones sería xxx. Al tomar logaritmos en base 2 la ecuación (3)",medicine,H34_medicine_377,hyp_d'exemplification
H34,left,['ecuación'],[None], solución viene definida por la ecuación xxx,en el fermentador durante el proceso. La transferencia de oxigeno en solución viene definida por la ecuación xxxdonde CL es la concentración de oxigeno disuelto (xxx) t,medicine,H34_medicine_378,hyp_d'exemplification
H34,left,"['carbono', 'expresión']",[None], carbono viene definido por la expresión xxx,"El coeficiente de rendimiento celular (Y) para una fuente de carbono viene definido por la expresión xxx. En la Tabla 8, 4 se ofrecen algunos valores representativos",medicine,H34_medicine_379,hyp_d'exemplification
H34,left,"['enlaces', 'carbono']",[None], enlaces carbono como xxx,también otras con más de un átomo de carbono pero carentes de enlaces carbono como xxx. En el presente capitulo se discutirán inicialmente las rutas metabólicas que,medicine,H34_medicine_380,hyp_d'exemplification
H34,none,[None],[None], géneros Methylomonas,"crecimiento. Los microorganismos del Tipo I se encuadran dentro de tres géneros Methylomonas, Methylobacter y Methylococcus. Methylococcus capsulatus ha estado sometido a considerables",medicine,H34_medicine_381,hyp_d'exemplification
H34,none,[None],[None], La estequiometría global puede resumirse como sigue xxx,en la que el dióxido de carbono es el producto final. La estequiometría global puede resumirse como sigue xxx. En estudios posteriores se desarrolló esta ruta lineal para explicar la,medicine,H34_medicine_382,hyp_d'exemplification
H34,left,"['oxidación', 'metanol']",[None], la oxidación del metanol es xxx,de oxidar numerosos alcoholes además del metanol. La reacción global para la oxidación del metanol es xxx. La toxicidad del peróxido de hidrógeno liberado se neutraliza inmediatamente por,medicine,H34_medicine_383,hyp_d'exemplification
H34,left,['formación'],[None], la formación de hidroximetilylutation rindiendo formilglutatión xxx,NAD y glutatión (GSH) -dependiente y la reacción comienza con la formación de hidroximetilylutation rindiendo formilglutatión xxx. En Candida boidinii el tiol-éster se hidroliza después merced a una,medicine,H34_medicine_384,hyp_d'exemplification
H34,left,"['esterasa', 'formato']",[None], una esterasa regenerándose GSH y liberándose formato xxx,xxx. En Candida boidinii el tiol-éster se hidroliza después merced a una esterasa regenerándose GSH y liberándose formato xxx. La formato deshidrogenasa oxida finalmente el formato a dióxido de carbono,medicine,H34_medicine_385,hyp_d'exemplification
H34,right,[None],['sustratos'], estado puede agruparse en tres categorías sustratos,"basadas en el estado de oxidación / reducción del sustrato. Dicho estado puede agruparse en tres categorías sustratoscon una relación xxx de xxx o más (por ejemplo,",medicine,H34_medicine_386,hyp_d'exemplification
H34,left,['ejemplo'],[None], ejemplo xxx,"que después se oxida también vía el ciclo del xxx. Por ejemplo xxx. Por lo tanto, el metabolismo oxidativo de tales sustratos es",medicine,H34_medicine_387,hyp_d'exemplification
H34,both,['ciclo'],['monofluoracetato'], ciclo del xxx monofluoracetato,"oxidar el glicolato o glioxilato se bloqueaba por los clásicos inhibidores del ciclo del xxx monofluoracetato, malonato y arsenito. La ruta que se muestra en la",medicine,H34_medicine_388,hyp_d'exemplification
H34,both,"['glicolato', 'deshidrogenasa', 'glioxilato']",['glutamato'], denitrificans 1 glicolato deshidrogenasa 2 glioxilato glutamato,. Figura 4. 1 Oxidación de glicolato y glioxilato en Paracaccus denitrificans 1 glicolato deshidrogenasa 2 glioxilato glutamatotransaminasa 3 hidroxiaspartato sintetasa 4 oxaloacetato: glutamato transaminasa 5 PEP-carboxiquinasa 6,medicine,H34_medicine_389,hyp_d'exemplification
H34,both,"['transaminasa', 'hidroxiaspartato', 'sintetasa']",['glutamato'], transaminasa 3 hidroxiaspartato sintetasa 4 oxaloacetato glutamato,y glioxilato en Paracaccus denitrificans 1 glicolato deshidrogenasa 2 glioxilato: glutamato transaminasa 3 hidroxiaspartato sintetasa 4 oxaloacetato glutamatotransaminasa 5 PEP-carboxiquinasa 6 piruvato quinasa 7 piruvato deshidrogenasa Figura 4.,medicine,H34_medicine_390,hyp_d'exemplification
H34,both,"['rutas', 'idéntico']",['oxidación'], el papel de ambas rutas es idéntico la oxidación,"con la participación y regeneración obligadas de acetil CoA Sin embargo, el papel de ambas rutas es idéntico la oxidaciónde sustratos de dos átomos de carbono como parte del proceso de",medicine,H34_medicine_391,hyp_d'exemplification
H34,left,"['función', 'anaplerótica', 'función anaplerótica']",[None], la función anaplerótica xxx,"), con lo que, de esta forma, se cubre la función anaplerótica xxx. La ruta del ácido glicérico (véase Figura 4. 5",medicine,H34_medicine_392,hyp_d'exemplification
H34,left,"['formar', 'glioxilato']",[None], CoA se reducía para formar glioxilato xxx,la ruta del ácido glicérico. Posteriormente se demostró que el oxalil CoA se reducía para formar glioxilato xxxque ingresa e la ruta del glicerato. Figura 4. 4,medicine,H34_medicine_393,hyp_d'exemplification
H34,left,"['crecimiento', 'metano']",[None], crecimiento sobre metano xxx,"véase Figura 5. 1) sigue el modelo de la del crecimiento sobre metano xxx. El ácido graso resultante se metaboliza después, habitualmente por la",medicine,H34_medicine_394,hyp_d'exemplification
H34,both,['sistemas'],['polimorfismo'], sistemas polimorfismo,"con menos claridad, o de hecho no aparecen, en otros sistemas polimorfismoamplio, desequilibrio de enlace, una obvia relación evolutiva entre sus",medicine,H34_medicine_395,hyp_d'exemplification
H34,both,"['respuesta', 'inmunitaria', 'respuesta inmunitaria']",['inmunoglobulinas'], la respuesta inmunitaria inmunoglobulinas,dos dentro de la misma superfamilia que codifica componentes adicionales fundamentales de la respuesta inmunitaria inmunoglobulinas(xxx) y receptores antigénicos de linfocitos T (xxx),medicine,H34_medicine_396,hyp_d'exemplification
H34,right,[None],['trastornos'], embargo hay dos excepciones los trastornos,"un gen causante de una enfermedad con los loci xxx. Sin embargo hay dos excepciones los trastornosautosómicos recesivos, hemocromatosis primaria e hiperplasia suprarrenal congénita debida a deficiencia",medicine,H34_medicine_397,hyp_d'exemplification
H34,both,"['alelos', 'parentales', 'cadena']",['alelo'], alelos parentales para cada cadena H el alelo,"autosómicos, en una célula únicamente se expresa uno del par de alelos parentales para cada cadena H el alelopaterno o el materno, pero no ambos. Lo mismo es",medicine,H34_medicine_398,hyp_d'exemplification
H34,both,"['región', 'cadena']",['segmentos'], la región V de la cadena H los segmentos,"V de la cadena L, mientras que tres segmentos génicos codifican la región V de la cadena H los segmentosxxx, y una tercera unidad, el segmento de diversidad (",medicine,H34_medicine_399,hyp_d'exemplification
H34,both,"['genoma', 'humano', 'genoma nuclear', 'genoma nuclear humano']",['duplicación'], Evolución del genoma nuclear humano duplicación,"génicos de importancia vital, lo que provocaría la muerte celular. Evolución del genoma nuclear humano duplicacióndel genoma y alteraciones cromosómicas masivas En muchos aspectos el genoma nuclear",medicine,H34_medicine_400,hyp_d'exemplification
H34,left,['centros'],[None], través de tres centros HUGO,"). Concebida en 1988, la HUGO se administra actualmente a través de tres centros HUGOEuropa (con sede en Londres), HUGO América (con",medicine,H34_medicine_401,hyp_d'exemplification
H34,both,['genes'],['localización'], Clonación de genes la localización,"vez, a los genes causantes de muchas condiciones hereditarias. - Clonación de genes la localizacióngénica proporcionaría puntos de partida para los esfuerzos de clonación de genes",medicine,H34_medicine_402,hyp_d'exemplification
H34,right,[None],['diagnóstico'], Diagnóstico el diagnóstico,esfuerzos de clonación de genes (ver clonación posicional). - Diagnóstico el diagnósticoprenatal o presintomático de los genes de enfermedades hereditarias mediante el análisis,medicine,H34_medicine_403,hyp_d'exemplification
H34,right,[None],['estudio'], La empresa fue mayúscula el estudio,"el empleo de 403 loci polimórficos, incluyendo 393 marcadores RFLP. La empresa fue mayúscula el estudiorequirió la tipificación de todos y cada uno de los miembros de",medicine,H34_medicine_404,hyp_d'exemplification
H34,none,[None],[None], el momento representan todos el mismo concepto conjuntos,. Los mapas genéticos del genoma humano que se han compuesto hasta el momento representan todos el mismo concepto conjuntosde marcadores polimórficos ligados (grupos de ligamiento) que corresponden a,medicine,H34_medicine_405,hyp_d'exemplification
H34,both,['líneas'],['métodos'], la inquisición en diversas líneas métodos,tales fallos. Y todo un universo de ideas están brotando de la inquisición en diversas líneas métodosde que se valen los tumores para evitar su reconocimiento y destrucción,medicine,H34_medicine_406,hyp_d'exemplification
H34,both,"['proteínas', 'secretan']",['citoquinas'], las proteínas que secretan las citoquinas,". Las células T y las B se comunican entre sí mediante las proteínas que secretan las citoquinas. Existen además otras células, como las células presentadoras del antígeno",medicine,H34_medicine_407,hyp_d'exemplification
