id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,tags,global_freq
H34,H34_89,economy,hyp_d'exemplification,none,[None],[None],país_NC_país:_COLON_: problemas_NC_problema, país problemas,"suscitados por los problemas prácticos de su tiempo y de su país problemasfiscales, monetarios, de política en cuestiones de comercio internacional,",« OUI »,NC NC,32
H34,H34_90,economy,hyp_d'exemplification,left,"['renta', 'renta nacional']",[None],la_ART_el renta_NC_renta nacional_ADJ_nacional:_COLON_: Petty_NP_Petty, la renta nacional Petty,en el capítulo 6. Otro ejemplo es su trabajo sobre la renta nacional Pettyno cavilo para definirla. En este sentido se puede decir que,« NON »,ART NC ADJ NP,2
H34,H34_91,economy,hyp_d'exemplification,right,[None],['edición'],complementos_NC_complemento importantes_ADJ_importante:_COLON_: la_ART_el edición_NC_edición, complementos importantes la edición,estadística moderna. La biografía por Lord E. Fitmaurice tiene complementos importantes la ediciónde los Petty Papers por el Marquis of Lansdowne (1927),« NON »,NC ADJ ART NC,11
H34,H34_92,economy,hyp_d'exemplification,left,['hacienda'],[None],hacienda_NC_hacienda pública_ADJ_público:_COLON_: impuestos_NC_impuesto, hacienda pública impuestos,"una de las primeras autoridades de la época en cuestiones de hacienda pública impuestos, deuda, etc.; 4) ha sido uno de",« NON »,NC ADJ NC,4
H34,H34_93,economy,hyp_d'exemplification,both,['frase'],['nivel'],una_ART_un frase_NC_frase hueca_ADJ_hueco:_COLON_: el_ART_el nivel_NC_nivel, una frase hueca el nivel,"que el sistema de libre empresa enunciaba para todos no era una frase hueca el nivelde vida de las masas seguía siendo bajo, pero se fue",« NON »,ART NC ADJ ART NC,3
H34,H34_94,economy,hyp_d'exemplification,none,[None],[None],ilusiones_NC_ilusión:_COLON_: el_ART_el país_NC_país, ilusiones el país,de materias primas y alimentos baratos. No se trataba de ilusiones el paísse sintió tan satisfecho de lo que creyó resultados de su política,« NON »,NC ART NC,28
H34,H34_95,economy,hyp_d'exemplification,left,['época'],[None],la_ART_el época_NC_época:_COLON_: Thomas_NP_Thomas, la época Thomas,"porque fue redactada por uno de los principales economistas científicos de la época ThomasTooke. Ésta es, por otra parte, nuestra única oportunidad",« NON »,ART NC NP,2
H34,H34_96,economy,hyp_d'exemplification,none,[None],[None],provecho_NC_provecho:_COLON_: la_ART_el Life_NP_Life, provecho la Life,"al lector a dos magistrales biografías que leerá con gusto y provecho la Lifeof Richard Cobden, de Lord Mobely, y la Life of",« NON »,NC ART NP,1
H34,H34_97,economy,hyp_d'exemplification,none,[None],[None],premisas_NC_premisa:_COLON_: John_NP_John, premisas John,argumentación sea falsa. Es perfectamente correcta una vez supuestas esas premisas JohnRlae (1796-1872; no confundirlo con el otro John Rae mencionado,« NON »,NC NP,37
H34,H34_98,economy,hyp_d'exemplification,none,[None],[None],juventud_NC_juventud:_COLON_: el_ART_el plan_NC_plan, juventud el plan,"imaginable, al servicio de un plan grandioso concebido en su juventud el plande una "" historia filosófica "" de la humanidad. Llegado a",« NON »,NC ART NC,28
H34,H34_99,economy,hyp_d'exemplification,both,['período'],['elevación'],el_ART_el período_NC_período:_COLON_: la_ART_el elevación_NC_elevación, el período la elevación,gran parte la radicalización de las masas que se observa durante el período la elevacióndel nivel de vida y una percepción nueva del poder contribuyeron a,« NON »,ART NC ART NC,4
H34,H34_100,economy,hyp_d'exemplification,left,['doctrina'],[None],doctrina_NC_doctrina:_COLON_: oposición_NC_oposición, doctrina oposición,"económica iba más allá de las cuestiones recogidas por la vieja doctrina oposiciónal proteccionismo y a las grandes empresas "" monopolistas "", que",« NON »,NC NC,32
H34,H34_101,economy,hyp_d'exemplification,none,[None],[None],Inglaterra_NP_Inglaterra:_COLON_: la_ART_el reconstrucción_NC_reconstrucción, Inglaterra la reconstrucción,"o medidas concretas, prácticamente como el de los fabianos en Inglaterra la reconstrucciónbásica de la sociedad llegaría con el tiempo, pero más como",« NON »,NP ART NC,2
H34,H34_102,economy,hyp_d'exemplification,left,"['análisis', 'económico', 'análisis económico']",[None],análisis_NC_análisis económico_ADJ_económico:_COLON_: Shipping_NC_Shipping, análisis económico Shipping,"cuyos informes tienen particular interés desde el punto de vista del análisis económico ShippingDues < fletes > (1853), Coal Supply < carbón",« NON »,NC ADJ NC,4
H34,H34_103,economy,hyp_d'exemplification,none,[None],[None],lista_NC_lista:_COLON_: Lange_NP_Lange, lista Lange,"produjo una rica corriente de aportaciones. Me limito a pasar lista Lange, Metzler, Mosak y finalmente -por causa del alfabeto- Samuelson.",« NON »,NC NP,37
H34,H34_104,economy,hyp_d'exemplification,left,['caso'],[None],caso_NC_caso:_COLON_: la_ART_el madurez_NC_madurez, caso la madurez,". Tres elementos del éxito científico son particularmente manifiestos en este caso la madurezde la situación científica, la capacidad de captar una idea importante",« NON »,NC ART NC,28
H34,H34_105,economy,hyp_d'exemplification,both,['boceto'],['número'],boceto_NC_boceto:_COLON_: un_ART_un número_NC_número, boceto un número,de la situación es la del estadio de mero plan o boceto un númerocreciente de especialistas contempla el nuevo objetivo; pero eso es prácticamente,« NON »,NC ART NC,28
H34,H34_106,economy,hyp_d'exemplification,both,"['teoría', 'agregativa']",['macrodinámica'],la_ART_el teoría_NC_teoría agregativa_ADJ_agregativo:_COLON_: macrodinámica_NC_macrodinámica, la teoría agregativa macrodinámica,"la teoría agregativa han tenido más éxito. 1 Dinamización de la teoría agregativa macrodinámicaLa cosa es comprensible. Por un lado, es evidente que",« OUI »,ART NC ADJ NC,2
H34,H34_107,economy,hyp_d'exemplification,both,"['cifras', 'estadísticas', 'cifras estadísticas']",['macrodinámica'],las_ART_el cifras_NC_cifra estadísticas_ADJ_estadístico:_COLON_: la_ART_el macrodinámica_NC_macrodinámica, las cifras estadísticas la macrodinámica,deseo de una alianza más íntima de la teoría económica con las cifras estadísticas la macrodinámicase habría impuesto aunque no hubiera cambiado la actitud de los teóricos,« NON »,ART NC ADJ ART NC,3
H34,H34_108,economy,hyp_d'exemplification,both,"['estadístico', 'complemento estadístico']",['econometría'],El_ART_el complemento_NC_complemento estadístico_ADJ_estadístico:_COLON_: la_ART_el econometría_NC_econometría, El complemento estadístico la econometría,"las ventajas de la simplificación agregativa. & lsqb; 2 El complemento estadístico la econometría& rsqb; Pero, por otro lado, la tendencia,",« OUI »,ART NC ADJ ART NC,3
H34,H34_109,economy,hyp_d'exemplification,both,"['trabajo', 'estadístico', 'trabajo estadístico']",['relaciones'],trabajo_NC_trabajo estadístico_ADJ_estadístico:_COLON_: las_ART_el relaciones_NC_relación, trabajo estadístico las relaciones,"fundamental de que la construcción del dispositivo teórico es anterior al trabajo estadístico las relacionesafirmadas no son sugeridas por observaciones estadísticas, no son resultados,",« NON »,NC ADJ ART NC,11
H34,H34_110,economy,hyp_d'exemplification,none,[None],[None],II_NP_II:_COLON_: Business_NP_Business, II Business,": A Method and its Application to Investment Activity, y II BusinessCycles in U S. 1919-1932, Liga de Naciones, 1939",« NON »,NP NP,8
H34,H34_111,economy,hyp_d'exemplification,right,[None],['banco'],Abril_NC_abril:_COLON_: El_ART_el banco_NC_banco, Abril El banco,". Marzo: Se celebran elecciones generales al Parlamento español. Abril El bancocentral alemán, Bundesbank, baja sus tipos de interés oficiales.",« NON »,NC ART NC,28
H34,H34_112,economy,hyp_d'exemplification,none,[None],[None],Mayo_NC_mayo:_COLON_: José_NP_José, Mayo José,"1994 frente al marco alemán de 82, 864 pesetas. Mayo JoséM. Aznar es nombrado Presidente del Gobierno de España. Junio",« NON »,NC NP,37
H34,H34_113,economy,hyp_d'exemplification,none,[None],[None],Junio_NMON_junio:_COLON_: El_ART_el BOE_NP_BOE, Junio El BOE,"M. Aznar es nombrado Presidente del Gobierno de España. Junio El BOEpublica los Reales Decretos-Ley 5, 6, 7 y 8 /",« NON »,NMON ART NP,1
H34,H34_114,economy,hyp_d'exemplification,right,[None],['banco'],Agosto_NC_agosto:_COLON_: El_ART_el banco_NC_banco, Agosto El banco,"sobre el tabaco y el alcohol (BOE 30-7-96). Agosto El bancocentral alemán, Bundesbank, baja el tipo de interés de los",« NON »,NC ART NC,28
H34,H34_115,economy,hyp_d'exemplification,none,[None],[None],Octubre_NMON_octubre:_COLON_: Gobierno_NP_Gobierno, Octubre Gobierno,", 30 % anterior en el que permanecían desde febrero. Octubre Gobiernoy sindicatos firman un acuerdo sobre el sistema público de pensiones hasta",« NON »,NMON NP,2
H34,H34_116,economy,hyp_d'exemplification,none,[None],[None],Noviembre_NMON_noviembre:_COLON_: Bill_NP_Bill, Noviembre Bill,"del Sistema Monetario Europeo, a partir del día 14. Noviembre BillClinton es reelegido presidente de los Estados Unidos. La lira italiana",« NON »,NMON NP,2
H34,H34_117,economy,hyp_d'exemplification,none,[None],[None],leyes_NC_ley:_COLON_: la_ART_el Ley_NC_ley, leyes la Ley,"nuevo marco legal de financiación de las Comunidades Autónomas mediante dos leyes la LeyOrgánica 3 / 1996, de 27 de diciembre (BOE 28-12-96",« NON »,NC ART NC,28
H34,H34_118,economy,hyp_d'exemplification,right,[None],['índice'],Febrero_NC_febrero:_COLON_: El_ART_el índice_NC_índice, Febrero El índice,"máximo histórico al cerrar a 5. 516, 83. Febrero El índiceDow Jones de valores industriales de la Bolsa de Nueva York alcanza",« NON »,NC ART NC,28
H34,H34_119,economy,hyp_d'exemplification,none,[None],[None],MEH_NC_MEH:_COLON_: Ministerio_NP_Ministerio, MEH Ministerio,). Déficit público (% s / PIB). MEH Ministeriode Economía y Hacienda; OCDE: Organización de Cooperación y Desarrollo,« NON »,NC NP,37
H34,H34_120,economy,hyp_d'exemplification,none,[None],[None],OCDE_NP_OCDE:_COLON_: Organización_NC_organización, OCDE Organización,PIB). MEH: Ministerio de Economía y Hacienda; OCDE Organizaciónde Cooperación y Desarrollo Económico; FMI: Fondo Monetario Internacional;,« NON »,NP NC,1
H34,H34_121,economy,hyp_d'exemplification,none,[None],[None],FMI_NC_fmi:_COLON_: Fondo_NC_fondo, FMI Fondo,"Hacienda; OCDE: Organización de Cooperación y Desarrollo Económico; FMI FondoMonetario Internacional; UE: Unión Europea; "" la Caixa """,« NON »,NC NC,32
H34,H34_122,economy,hyp_d'exemplification,both,"['puntos', 'puntos porcentuales']",['tasa'],puntos_NC_punto porcentuales_ADJ_porcentual:_COLON_: la_ART_el tasa_NC_tasa, puntos porcentuales la tasa,"sus principales tipos directores, que disminuyeron en 0, 75 puntos porcentuales la tasade descuento hasta el 6, 75 % y el tipo lombardo",« NON »,NC ADJ ART NC,11
H34,H34_123,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: OCDE_NP_OCDE, FUENTES OCDE,"población activa. - UE y OCDE, tasas estandarizadas. FUENTES OCDE, "" The Economist "", INE, Depto. de Aduanas",« NON »,NC NP,37
H34,H34_124,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: Banco_NC_banco, Tabla FUENTES Banco,"NACIONALES Interbancario a 3 meses Tabla Deuda pública a 10 años Tabla FUENTES Bancode España, "" Financial Times "" y elaboración propia. TIPOS",« NON »,NC NC NC,9
H34,H34_125,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: OCDE_NP_OCDE, Tabla FUENTES OCDE,"dólar de los EE. UU., en media) Tabla FUENTES OCDE, "" Financial Times "" y elaboración propia. ÍNDICES DE LAS",« NON »,NC NC NP,2
H34,H34_126,economy,hyp_d'exemplification,none,[None],[None],Francfort_NP_Francfort:_COLON_: DAX_NP_DAX, Francfort DAX,LAS PRINCIPALES BOLSAS MUNDIALES Nikkei-225; Londres: Financial Times-100; Francfort DAX; París: CAC 40; Amsterdam: Ttl. Rtn.,« NON »,NP NP,8
H34,H34_127,economy,hyp_d'exemplification,none,[None],[None],París_NP_París:_COLON_: CAC_NP_CAC, París CAC,Nikkei-225; Londres: Financial Times-100; Francfort: DAX; París CAC40; Amsterdam: Ttl. Rtn. Gen.; Zurich,« NON »,NP NP,8
H34,H34_128,economy,hyp_d'exemplification,none,[None],[None],Amsterdam_NP_Amsterdam:_COLON_: Ttl_NP_Ttl, Amsterdam Ttl,Times-100; Francfort: DAX; París: CAC 40; Amsterdam Ttl. Rtn. Gen.; Zurich: Swiss Bank Corporation Industrial,« NON »,NP NP,8
H34,H34_129,economy,hyp_d'exemplification,none,[None],[None],Zurich_NP_Zurich:_COLON_: Swiss_NP_Swiss, Zurich Swiss,40; Amsterdam: Ttl. Rtn. Gen.; Zurich SwissBank Corporation Industrial; Milán: Banca Commerciale Italiana; Madrid:,« NON »,NP NP,8
H34,H34_130,economy,hyp_d'exemplification,none,[None],[None],Milán_NP_Milán:_COLON_: Banca_NP_Banca, Milán Banca,. Gen.; Zurich: Swiss Bank Corporation Industrial; Milán BancaCommerciale Italiana; Madrid: IBEX-35 de las bolsas españolas. FUENTES,« NON »,NP NP,8
H34,H34_131,economy,hyp_d'exemplification,none,[None],[None],Dato_NC_dato:_COLON_: IPC_NC_IPC, Dato IPC,los tres países con aumentos de precios más bajos. - Dato IPCprovisional armonizado de los nueve primeros meses de 1996. - Máximo,« NON »,NC NC,32
H34,H34_132,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTES Instituto,cambiario del Sistema Monetario Europeo en los últimos dos años. FUENTES InstitutoMonetario Europeo y elaboración propia. COYUNTURA ESPAÑOLA ACTIVIDAD ECONÓMICA Aceleración del,« NON »,NC NC,32
H34,H34_133,economy,hyp_d'exemplification,none,[None],[None],LICITACIÓN_NC_licitación OFICIAL_ADJ_oficial:_COLON_: REACTIVACIÓN_NC_reactivación, LICITACIÓN OFICIAL REACTIVACIÓN,"ritmo de crecimiento interanual (cercano al 20 %). LICITACIÓN OFICIAL REACTIVACIÓNEN LOS ÚLTIMOS MESES En 1996, la licitación oficial (adjudicaciones",« NON »,NC ADJ NC,4
H34,H34_134,economy,hyp_d'exemplification,none,[None],[None],países_NC_país:_COLON_: Reino_NC_reino, países Reino,"(cerca del 70 % de los turistas procedieron de cuatro países ReinoUnido, Alemania, Francia e Italia). Por otra parte",« OUI »,NC NC,32
H34,H34_135,economy,hyp_d'exemplification,right,[None],['diferencia'],Encuesta_NC_encuesta de_PREP_de Coyuntura_NC_coyuntura:_COLON_: diferencia_NC_diferencia, Encuesta de Coyuntura diferencia,bienes de equipo. Matriculación vehículos industriales. NOTAS: - Encuesta de Coyuntura diferenciaentre los porcentajes de respuestas positivas y negativas. Media anual.,« NON »,NC PREP NC NC,5
H34,H34_136,economy,hyp_d'exemplification,right,[None],['porcentaje'],Encuesta_NC_encuesta de_PREP_de Coyuntura_NC_coyuntura:_COLON_: porcentaje_NC_porcentaje, Encuesta de Coyuntura porcentaje,porcentajes de respuestas positivas y negativas. Media anual. - Encuesta de Coyuntura porcentajede utilización inferido de las respuestas. Media anual. - En,« NON »,NC PREP NC NC,5
H34,H34_137,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: UNESA_NP_UNESA, FUENTES UNESA,". Media anual. - En volumen. Pesetas constantes. FUENTES UNESA, OFICEMEN, ANFAC, SEOPAN, Telefónica, Instituto Nacional de",« NON »,NC NP,37
H34,H34_138,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTES Instituto,. - Porcentaje de participación sobre el total de pernoctaciones. FUENTES InstitutoNacional de Estadística; Secretaría de Estado de Economía; Secretaría de,« NON »,NC NC,32
H34,H34_139,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTA_NC_nota:_COLON_: Cifras_NC_cifra, Tabla NOTA Cifras,"años. INDICADORES DE EMPLEO (Porcentaje de variación anual) Tabla NOTA Cifrascorrespondientes a la encuesta de población activa. FUENTES: INE,",« NON »,NC NC NC,9
H34,H34_140,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: INE_NP_INE, FUENTES INE,"NOTA: Cifras correspondientes a la encuesta de población activa. FUENTES INE, Secretaría de Estado de Economía y elaboración propia. PARO REGISTRADO",« NON »,NC NP,37
H34,H34_141,economy,hyp_d'exemplification,none,[None],[None],NOTA_NC_nota:_COLON_: Cifras_NC_cifra, NOTA Cifras,". País Vasco. La Rioja. Ceuta y Melilla. NOTA Cifrasprovisionales. FUENTES: INEM, INE y elaboración propia. PRECIOS",« NON »,NC NC,32
H34,H34_142,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTA_NC_nota:_COLON_: Cifras_NC_cifra, Tabla NOTA Cifras,mismo período del año anterior. ÍNDICE DE PRECIOS DE CONSUMO Tabla NOTA Cifrasprovisionales. FUENTE: Instituto Nacional de Estadística. ÍNDICE DE PRECIOS,« NON »,NC NC NC,9
H34,H34_143,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTE Instituto,ÍNDICE DE PRECIOS DE CONSUMO Tabla NOTA: Cifras provisionales. FUENTE InstitutoNacional de Estadística. ÍNDICE DE PRECIOS DE CONSUMO POR GRUPOS DE,« NON »,NC NC,32
H34,H34_144,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTAS_NC_nota:_COLON_: Cifras_NC_cifra, Tabla NOTAS Cifras,Servicios (sin alquileres). Inflación subyacente. ÍNDICE GENERAL Tabla NOTAS Cifrasprovisionales. Índice general sin energía ni alimentos no elaborados. FUENTE,« NON »,NC NC NC,9
H34,H34_145,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTE Instituto,provisionales. Índice general sin energía ni alimentos no elaborados. FUENTE InstitutoNacional de Estadística. INDICADORES DE Inflación (Porcentaje de variación sobre,« NON »,NC NC,32
H34,H34_146,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto, Tabla FUENTES Instituto,"Porcentaje de variación sobre el mismo período del año anterior) Tabla FUENTES InstitutoNacional de Estadística, Secretaría de Estado de Economía y elaboración propia",« NON »,NC NC NC,9
H34,H34_147,economy,hyp_d'exemplification,right,[None],['límites'],NOTAS_NC_nota:_COLON_: Los_ART_el límites_NC_límite, NOTAS Los límites,Ecu. Chelín austriaco. Marco finlandés. Corona sueca. NOTAS Los límitesbilaterales de fluctuación de la peseta respecto a las monedas del SME,« NON »,NC ART NC,28
H34,H34_148,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Banco_NC_banco, FUENTES Banco,"forman parte del ecu, pero sí del mecanismo cambiario. FUENTES Bancode España y elaboración propia. PAGOS NO FINANCIEROS DEL ESTADO:",« NON »,NC NC,32
H34,H34_149,economy,hyp_d'exemplification,none,[None],[None],ESTADO_NC_estado:_COLON_: DESVIACIONES_NC_desviación, ESTADO DESVIACIONES,Banco de España y elaboración propia. PAGOS NO FINANCIEROS DEL ESTADO DESVIACIONESPRESUPUESTARIAS AÑO 1996 Tabla Pagos reales. Desviación sobre presupuesto base.,« NON »,NC NC,32
H34,H34_150,economy,hyp_d'exemplification,none,[None],[None],NOTA_NC_nota:_COLON_: El_ART_el presupuesto_NC_presupuesto, NOTA El presupuesto,Operaciones de capital. Inversiones reales. Transferencias de capital. NOTA El presupuestobase resulta de los cambios y correcciones aplicadas sobre el presupuesto prorrogado,« NON »,NC ART NC,28
H34,H34_151,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Ministerio_NP_Ministerio, FUENTES Ministerio,", ya que en 1996 no pudieron aprobarse nuevos presupuestos. FUENTES Ministeriode Economía y Hacienda y elaboración propia. INGRESOS NO FINANCIEROS DEL",« NON »,NC NP,37
H34,H34_152,economy,hyp_d'exemplification,none,[None],[None],ESTADO_NC_estado:_COLON_: DESVIACIONES_NC_desviación, ESTADO DESVIACIONES,Economía y Hacienda y elaboración propia. INGRESOS NO FINANCIEROS DEL ESTADO DESVIACIONESPRESUPUESTARIAS AñO 1996 Tabla Ingresos reales. Desviación sobre presupuesto base.,« NON »,NC NC,32
H34,H34_153,economy,hyp_d'exemplification,none,[None],[None],NOTA_NC_nota:_COLON_: El_ART_el presupuesto_NC_presupuesto, NOTA El presupuesto,Otros ingresos no financieros. TOTAL. Déficit de caja. NOTA El presupuestobase resulta de los cambios y correcciones aplicadas sobre el presupuesto prorrogado,« NON »,NC ART NC,28
H34,H34_154,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Ministerio_NP_Ministerio, FUENTES Ministerio,y Financiero de los Presupuestos Generales del Estado para 1997. FUENTES Ministeriode Economía y Hacienda y elaboración propia. ACTIVIDAD FINANCIERA DEL ESTADO,« NON »,NC NP,37
H34,H34_155,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla FUENTES_NC_fuente:_COLON_: Ministerio_NP_Ministerio, Tabla FUENTES Ministerio,a final de periodo en miles de millones de pesetas) Tabla FUENTES Ministeriode Economía y Hacienda y elaboración propia. EVOLUCIÓN MONETARIA Las expectativas,« NON »,NC NC NP,2
H34,H34_156,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Banco_NC_banco, FUENTES Banco,". - Mercado secundario. - Operaciones simples al contado. FUENTES Bancode España, "" Financial Times "" y elaboración propia. INDICADORES",« NON »,NC NC,32
H34,H34_157,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: INE_NP_INE, FUENTES INE,"de interés en términos equivalentes anuales en base 365 días. FUENTES INE, Banco de España y elaboración propia. MERCADOS FINANCIEROS MERCADO MONETARIO",« NON »,NC NP,37
H34,H34_158,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,no haber sido hecho efectivo el desembolso en su totalidad. FUENTE Bancode España. MERCADO INTERBANCARIO DE Depósitos Tabla NOTAS: - Provisional,« NON »,NC NC,32
H34,H34_159,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,NOTAS: - Provisional. - Medias de cifras diarias. FUENTE Bancode España. MERCADO DE CAPITALES La bolsa mantiene sus avances en,« NON »,NC NC,32
H34,H34_160,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Bolsas_NC_bolsa, FUENTES Bolsas,a 1 de enero de 1990 = 3. 000. FUENTES Bolsasy elaboración propia. VOLUMEN EFECTIVO DE Contratación DE ACCIONES Y TÍTULOS,« NON »,NC NC,32
H34,H34_161,economy,hyp_d'exemplification,none,[None],[None],NOTA_NC_nota:_COLON_: Bolsas_NC_bolsa, NOTA Bolsas,Tabla Miles de millones de pesetas. % variación anual. NOTA Bolsasde Madrid y Barcelona. FUENTES: Bolsas de Madrid y Barcelona,« NON »,NC NC,32
H34,H34_162,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Bolsas_NC_bolsa, FUENTES Bolsas,variación anual. NOTA: Bolsas de Madrid y Barcelona. FUENTES Bolsasde Madrid y Barcelona y elaboración propia. EMISIONES DE DEUDA DEL,« NON »,NC NC,32
H34,H34_163,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,no haber sido hecho efectivo el desembolso en su totalidad. FUENTE Bancode España. MERCADO BANCARIO El crédito bancario al sector privado muestra,« NON »,NC NC,32
H34,H34_164,economy,hyp_d'exemplification,none,[None],[None],NOTAS_NC_nota:_COLON_: Cifras_NC_cifra, NOTAS Cifras,Depósitos BANCARIOS A EMPRESAS Y FAMILIAS (Porcentajes de variación) NOTAS Cifrasprovisionales. Incluyen saldos en pesetas y en moneda extranjera. Tasa,« NON »,NC NC,32
H34,H34_165,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Banco_NC_banco, FUENTES Banco,variación elevada a anual a partir de la serie desestacionalizada. FUENTES Bancode España y elaboración propia. TIPOS DE Interés BANCARIOS (Medias,« NON »,NC NC,32
H34,H34_166,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTAS_NC_nota:_COLON_: Cifras_NC_cifra, Tabla NOTAS Cifras,. TIPOS DE Interés BANCARIOS (Medias mensuales en porcentaje) Tabla NOTAS Cifrasprovisionales. Tipos de referencia recomendados por el Banco de España para,« NON »,NC NC NC,9
H34,H34_167,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,"(bancos, cajas y sociedades de crédito hipotecario). FUENTE Bancode España. ESTUDIOS ESPECIALES Economía española: en la senda de",« NON »,NC NC,32
H34,H34_168,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTA_NC_nota:_COLON_: Estimación_NC_estimación, Tabla NOTA Estimación,"DEL GASTO (Porcentaje de variación anual a precios constantes) Tabla NOTA Estimaciónoficial. FUENTES: Instituto Nacional de Estadística, Ministerio de Economía",« NON »,NC NC NC,9
H34,H34_169,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTES Instituto,"anual a precios constantes) Tabla NOTA: Estimación oficial. FUENTES InstitutoNacional de Estadística, Ministerio de Economía y Hacienda y elaboración propia",« NON »,NC NC,32
H34,H34_170,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTES Instituto,% variación. Agricultura. Industria. Construcción. Servicios. FUENTES InstitutoNacional de Estadística y elaboración propia. ÍNDICE DE PRECIOS DE CONSUMO,« NON »,NC NC,32
H34,H34_171,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Instituto_NC_instituto, FUENTE Instituto,sobre diciembre del año anterior) Tabla NOTA: Provisional. FUENTE InstitutoNacional de Estadística. TIPOS DE Interés (Media anual en porcentaje,« NON »,NC NC,32
H34,H34_172,economy,hyp_d'exemplification,none,[None],[None],Tabla_NC_tabla NOTA_NC_nota:_COLON_: Emisiones_NC_emisión, Tabla NOTA Emisiones,Estadística. TIPOS DE Interés (Media anual en porcentaje) Tabla NOTA Emisionesen el mercado primario. FUENTE: Banco de España. Cotización,« NON »,NC NC NC,9
H34,H34_173,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,porcentaje) Tabla NOTA: Emisiones en el mercado primario. FUENTE Bancode España. Cotización AL CONTADO DE LAS PRINCIPALES MONEDAS EN EL,« NON »,NC NC,32
H34,H34_174,economy,hyp_d'exemplification,none,[None],[None],FUENTE_NC_fuente:_COLON_: Banco_NC_banco, FUENTE Banco,Franco francés. Libra esterlina. Lira italiana. Ecu. FUENTE Bancode España. COMERCIO EXTERIOR (Miles de millones de pesetas),« NON »,NC NC,32
H34,H34_175,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Ministerio_NP_Ministerio, FUENTES Ministerio,Importaciones. Exportaciones. Saldo comercial. NOTA: Provisional. FUENTES Ministeriode Economía y Hacienda y elaboración propia. BALANZA DE PAGOS Tabla,« NON »,NC NP,37
H34,H34_176,economy,hyp_d'exemplification,none,[None],[None],FUENTES_NC_fuente:_COLON_: Secretaría_NC_secretaría, FUENTES Secretaría,". Servicios. Transferencias. Saldo. NOTA: Provisional. FUENTES Secretaríade Estado de Comercio, Banco de España y elaboración propia.",« NON »,NC NC,32
